project_id,week_start,num_deliveries,num_unique_deliveries,num_sov_lines,num_material_categories,num_vendors,total_quantity,avg_unit_cost,total_material_cost,first_delivery_date,last_delivery_date
PRJ-2020-211,2020-08-17,1,1,1,1,1,21.0,9679.03,203259.69,2020-08-20,2020-08-20
PRJ-2020-211,2020-08-31,2,2,1,1,2,916.0,297.07,241793.85,2020-09-05,2020-09-06
PRJ-2020-211,2020-09-07,2,2,2,2,2,30.0,26748.025,724722.8999999999,2020-09-10,2020-09-10
PRJ-2020-211,2020-09-14,1,1,1,1,1,879.0,31.9,28036.07,2020-09-16,2020-09-16
PRJ-2020-211,2020-09-28,1,1,1,1,1,10.0,58751.71,587517.09,2020-09-30,2020-09-30
PRJ-2020-211,2020-10-05,1,1,1,1,1,2.0,56442.83,112885.67,2020-10-09,2020-10-09
PRJ-2020-211,2020-10-12,4,4,4,3,2,342.0,12244.74,944474.96,2020-10-13,2020-10-18
PRJ-2020-211,2020-10-19,1,1,1,1,1,36.0,12529.33,451055.96,2020-10-19,2020-10-19
PRJ-2020-211,2020-11-16,1,1,1,1,1,28.0,537.6,15052.88,2020-11-21,2020-11-21
PRJ-2020-211,2020-11-23,2,2,2,2,2,28.0,14971.359999999999,368833.06999999995,2020-11-26,2020-11-29
PRJ-2020-211,2020-11-30,1,1,1,1,1,14.0,24098.69,337381.6,2020-12-06,2020-12-06
PRJ-2020-211,2020-12-07,1,1,1,1,1,44.0,6801.66,299272.97,2020-12-10,2020-12-10
PRJ-2020-211,2021-01-18,1,1,1,1,1,10.0,14471.93,144719.34,2021-01-21,2021-01-21
PRJ-2020-211,2021-02-15,1,1,1,1,1,490.0,527.29,258373.77,2021-02-18,2021-02-18
PRJ-2020-212,2020-02-17,1,1,1,1,1,74.0,4428.98,327744.35,2020-02-17,2020-02-17
PRJ-2020-212,2020-03-30,1,1,1,1,1,83.0,2848.92,236460.03,2020-04-02,2020-04-02
PRJ-2020-212,2020-04-06,1,1,1,1,1,468.0,533.58,249713.31,2020-04-09,2020-04-09
PRJ-2020-212,2020-05-11,2,2,2,2,2,296.0,4417.245,214338.41,2020-05-11,2020-05-13
PRJ-2020-212,2020-05-25,1,1,1,1,1,430.0,463.41,199267.97,2020-05-30,2020-05-30
PRJ-2020-212,2020-06-01,1,1,1,1,1,43.0,54598.72,2347744.87,2020-06-05,2020-06-05
PRJ-2020-212,2020-06-29,1,1,1,1,1,442.0,449.68,198760.34,2020-07-03,2020-07-03
PRJ-2020-212,2020-08-03,2,2,2,2,2,655.0,17052.115,1175643.5,2020-08-05,2020-08-09
PRJ-2020-212,2020-08-17,3,3,2,2,3,1650.0,31936.52333333333,451990.63,2020-08-18,2020-08-22
PRJ-2020-212,2020-08-31,2,2,2,2,2,49.0,5881.715,277967.87,2020-09-03,2020-09-06
PRJ-2020-212,2020-09-28,1,1,1,1,1,499.0,81.73,40784.02,2020-10-01,2020-10-01
PRJ-2020-212,2020-10-05,1,1,1,1,1,19.0,28468.93,540909.76,2020-10-09,2020-10-09
PRJ-2020-212,2020-10-12,2,2,2,2,2,129.0,13318.685,395033.74,2020-10-15,2020-10-18
PRJ-2020-212,2020-10-26,1,1,1,1,1,26.0,6173.55,160512.36,2020-11-01,2020-11-01
PRJ-2020-212,2020-11-02,1,1,1,1,1,915.0,247.24,226222.43,2020-11-08,2020-11-08
PRJ-2020-212,2020-11-09,1,1,1,1,1,3.0,32694.47,98083.4,2020-11-13,2020-11-13
PRJ-2020-212,2020-11-16,1,1,1,1,1,30.0,10046.56,301396.93,2020-11-17,2020-11-17
PRJ-2020-212,2020-11-23,2,2,2,2,2,25.0,80743.815,738960.3300000001,2020-11-25,2020-11-29
PRJ-2020-212,2020-11-30,2,2,2,2,2,679.0,2935.535,766762.5,2020-11-30,2020-12-03
PRJ-2020-212,2020-12-07,1,1,1,1,1,1.0,745890.13,745890.13,2020-12-12,2020-12-12
PRJ-2020-212,2020-12-28,1,1,1,1,1,599.0,198.23,118740.17,2020-12-29,2020-12-29
PRJ-2020-212,2021-01-25,1,1,1,1,1,663.0,252.83,167627.44,2021-01-27,2021-01-27
PRJ-2020-212,2021-03-22,3,3,3,3,3,1021.0,11519.383333333337,1035221.8300000001,2021-03-22,2021-03-26
PRJ-2020-212,2021-04-05,1,1,1,1,1,95.0,469.04,44558.49,2021-04-10,2021-04-10
PRJ-2020-212,2021-04-12,1,1,1,1,1,273.0,923.51,252119.28,2021-04-12,2021-04-12
PRJ-2020-212,2021-05-03,1,1,1,1,1,24.0,5896.03,141504.69,2021-05-06,2021-05-06
PRJ-2020-212,2021-05-17,1,1,1,1,1,1.0,84892.72,84892.72,2021-05-17,2021-05-17
PRJ-2020-212,2021-05-24,1,1,1,1,1,12.0,6874.82,82497.9,2021-05-30,2021-05-30
PRJ-2020-212,2021-06-14,1,1,1,1,1,28.0,7197.88,201540.64,2021-06-17,2021-06-17
PRJ-2020-212,2021-06-21,1,1,1,1,1,16.0,628.57,10057.05,2021-06-23,2021-06-23
PRJ-2020-212,2021-06-28,1,1,1,1,1,49.0,627.1,30727.95,2021-06-30,2021-06-30
PRJ-2020-212,2021-08-09,1,1,1,1,1,19.0,15505.81,294610.48,2021-08-10,2021-08-10
PRJ-2020-212,2021-09-13,1,1,1,1,1,484.0,84.76,41024.39,2021-09-14,2021-09-14
PRJ-2020-212,2021-09-20,1,1,1,1,1,577.0,329.64,190202.56,2021-09-22,2021-09-22
PRJ-2020-212,2021-10-04,1,1,1,1,1,5.0,40877.54,204387.68,2021-10-04,2021-10-04
PRJ-2020-212,2021-10-11,1,1,1,1,1,85.0,1903.32,161782.58,2021-10-11,2021-10-11
PRJ-2020-213,2020-01-27,1,1,1,1,1,362.0,110.27,39918.5,2020-01-31,2020-01-31
PRJ-2020-213,2020-02-03,1,1,1,1,1,183.0,10.93,2000.57,2020-02-03,2020-02-03
PRJ-2020-213,2020-02-10,2,2,1,2,2,584.0,166.755,91491.99,2020-02-12,2020-02-13
PRJ-2020-213,2020-02-24,3,3,2,2,3,391.0,6513.3,74030.13,2020-02-26,2020-02-28
PRJ-2020-213,2020-03-02,1,1,1,1,1,223.0,212.36,47357.0,2020-03-03,2020-03-03
PRJ-2020-213,2020-03-09,2,2,2,1,2,16.0,3254.4,26536.51,2020-03-14,2020-03-14
PRJ-2020-213,2020-03-23,2,2,2,2,2,758.0,20259.745,53937.509999999995,2020-03-26,2020-03-28
PRJ-2020-213,2020-04-06,1,1,1,1,1,492.0,51.58,25376.25,2020-04-11,2020-04-11
PRJ-2020-213,2020-04-27,3,3,2,2,2,1316.0,64.81666666666668,72961.28,2020-04-30,2020-05-03
PRJ-2020-213,2020-05-18,4,4,3,4,3,399.0,414.6775,53948.469999999994,2020-05-22,2020-05-24
PRJ-2020-213,2020-05-25,2,2,2,2,2,18.0,5528.155,55619.27,2020-05-25,2020-05-29
PRJ-2020-213,2020-06-01,1,1,1,1,1,2.0,9799.87,19599.74,2020-06-04,2020-06-04
PRJ-2020-213,2020-06-08,2,2,2,2,2,56.0,763.285,44477.62,2020-06-08,2020-06-12
PRJ-2020-213,2020-06-15,1,1,1,1,1,588.0,17.05,10022.76,2020-06-15,2020-06-15
PRJ-2020-213,2020-06-22,2,2,2,2,2,44.0,13789.449999999999,123551.66,2020-06-23,2020-06-24
PRJ-2020-213,2020-06-29,2,2,2,1,2,98.0,154.18,13951.41,2020-06-30,2020-07-05
PRJ-2020-213,2020-07-06,4,4,3,3,3,1950.0,37.86,52493.45,2020-07-06,2020-07-10
PRJ-2020-213,2020-07-13,2,2,1,1,1,19.0,11488.11,84227.7,2020-07-16,2020-07-19
PRJ-2020-213,2020-07-20,5,5,4,5,4,1006.0,240.538,52606.65,2020-07-20,2020-07-26
PRJ-2020-213,2020-07-27,4,4,3,3,1,899.0,1638.2175,65795.74,2020-07-27,2020-07-31
PRJ-2020-213,2020-08-03,1,1,1,1,1,20.0,1146.46,22929.1,2020-08-03,2020-08-03
PRJ-2020-213,2020-08-10,3,3,3,2,3,45.0,3783.5533333333333,214259.40999999997,2020-08-11,2020-08-16
PRJ-2020-213,2020-08-17,1,1,1,1,1,556.0,54.14,30103.93,2020-08-18,2020-08-18
PRJ-2020-213,2020-09-14,1,1,1,1,1,25.0,763.52,19087.93,2020-09-19,2020-09-19
PRJ-2020-213,2020-09-28,3,3,3,2,2,428.0,203.09,23679.36,2020-09-30,2020-10-03
PRJ-2020-213,2020-10-05,1,1,1,1,1,214.0,54.38,11636.57,2020-10-08,2020-10-08
PRJ-2020-213,2020-10-12,1,1,1,1,1,323.0,1.78,575.36,2020-10-13,2020-10-13
PRJ-2020-213,2020-10-26,1,1,1,1,1,27.0,295.25,7971.8,2020-10-31,2020-10-31
PRJ-2020-213,2020-11-02,2,2,2,2,2,61.0,171.175,10936.119999999999,2020-11-02,2020-11-04
PRJ-2020-214,2020-02-10,2,2,1,2,2,382.0,222.62,79888.26999999999,2020-02-11,2020-02-16
PRJ-2020-214,2020-02-17,1,1,1,1,1,227.0,90.78,20607.87,2020-02-20,2020-02-20
PRJ-2020-214,2020-02-24,1,1,1,1,1,7.0,23657.1,165599.71,2020-02-29,2020-02-29
PRJ-2020-214,2020-03-02,1,1,1,1,1,1.0,158346.03,158346.03,2020-03-07,2020-03-07
PRJ-2020-214,2020-03-09,1,1,1,1,1,184.0,4556.96,838479.93,2020-03-13,2020-03-13
PRJ-2020-214,2020-03-16,3,3,3,3,2,156.0,949.2533333333334,130653.13,2020-03-18,2020-03-22
PRJ-2020-214,2020-03-23,4,4,3,2,3,105.0,18283.64,333584.3,2020-03-23,2020-03-29
PRJ-2020-214,2020-03-30,1,1,1,1,1,83.0,1899.99,157698.85,2020-03-30,2020-03-30
PRJ-2020-214,2020-04-06,4,4,2,3,2,851.0,232.01500000000001,156544.66999999998,2020-04-09,2020-04-11
PRJ-2020-214,2020-04-13,1,1,1,1,1,346.0,137.1,47436.09,2020-04-16,2020-04-16
PRJ-2020-214,2020-04-20,1,1,1,1,1,286.0,208.42,59609.4,2020-04-22,2020-04-22
PRJ-2020-214,2020-04-27,1,1,1,1,1,40.0,1869.69,74787.79,2020-04-29,2020-04-29
PRJ-2020-214,2020-05-04,2,2,2,2,2,906.0,30756.365,291599.34,2020-05-05,2020-05-09
PRJ-2020-214,2020-05-11,3,3,3,3,2,423.0,3604.59,114497.77,2020-05-11,2020-05-17
PRJ-2020-214,2020-05-18,1,1,1,1,1,271.0,431.96,117060.17,2020-05-18,2020-05-18
PRJ-2020-214,2020-05-25,3,3,3,3,3,834.0,461.71000000000004,79797.74,2020-05-26,2020-05-31
PRJ-2020-214,2020-06-01,1,1,1,1,1,33.0,664.68,21934.55,2020-06-05,2020-06-05
PRJ-2020-214,2020-06-08,1,1,1,1,1,218.0,72.26,15753.3,2020-06-11,2020-06-11
PRJ-2020-214,2020-06-15,2,2,2,1,1,16.0,35457.284999999996,678800.3999999999,2020-06-17,2020-06-19
PRJ-2020-214,2020-06-22,1,1,1,1,1,626.0,15.01,9398.55,2020-06-22,2020-06-22
PRJ-2020-214,2020-06-29,2,2,2,2,2,1245.0,297.665,223263.84,2020-06-29,2020-06-30
PRJ-2020-214,2020-07-06,1,1,1,1,1,535.0,31.3,16745.8,2020-07-10,2020-07-10
PRJ-2020-214,2020-07-13,2,2,2,2,2,43.0,1202.005,53285.950000000004,2020-07-13,2020-07-17
PRJ-2020-214,2020-07-20,1,1,1,1,1,1.0,382322.53,382322.53,2020-07-23,2020-07-23
PRJ-2020-214,2020-08-03,5,5,4,4,5,790.0,10161.016,339617.74,2020-08-04,2020-08-07
PRJ-2020-214,2020-08-10,1,1,1,1,1,31.0,490.94,15219.19,2020-08-13,2020-08-13
PRJ-2020-214,2020-08-17,2,2,2,2,2,152.0,3834.54,301200.01999999996,2020-08-17,2020-08-23
PRJ-2020-214,2020-08-24,3,3,3,2,2,381.0,440.48,93027.01999999999,2020-08-24,2020-08-28
PRJ-2020-214,2020-08-31,1,1,1,1,1,154.0,101.98,15705.4,2020-08-31,2020-08-31
PRJ-2020-214,2020-09-07,3,3,2,2,3,363.0,1473.6299999999999,113221.97,2020-09-12,2020-09-13
PRJ-2020-214,2020-09-21,1,1,1,1,1,8.0,614.66,4917.29,2020-09-21,2020-09-21
PRJ-2020-214,2020-10-05,1,1,1,1,1,23.0,3091.89,71113.41,2020-10-09,2020-10-09
PRJ-2020-214,2020-10-26,2,2,2,2,2,76.0,111.31,8459.800000000001,2020-10-26,2020-10-29
PRJ-2020-215,2020-03-30,1,1,1,1,1,21.0,237.9,4995.89,2020-03-31,2020-03-31
PRJ-2020-215,2020-04-20,1,1,1,1,1,94.0,1628.8,153107.25,2020-04-24,2020-04-24
PRJ-2020-215,2020-05-11,1,1,1,1,1,315.0,1089.69,343253.55,2020-05-16,2020-05-16
PRJ-2020-215,2020-05-18,1,1,1,1,1,50.0,75.67,3783.73,2020-05-24,2020-05-24
PRJ-2020-215,2020-05-25,1,1,1,1,1,80.0,623.46,49877.05,2020-05-26,2020-05-26
PRJ-2020-215,2020-06-08,1,1,1,1,1,135.0,295.57,39901.82,2020-06-11,2020-06-11
PRJ-2020-215,2020-06-15,2,2,2,2,2,1457.0,174.625,247183.36,2020-06-15,2020-06-21
PRJ-2020-215,2020-06-22,3,3,3,3,3,1092.0,1249.6033333333332,285241.48,2020-06-24,2020-06-27
PRJ-2020-215,2020-06-29,4,4,4,3,4,1078.0,67792.07749999998,1138761.1300000001,2020-06-29,2020-07-04
PRJ-2020-215,2020-08-03,1,1,1,1,1,275.0,1010.5,277888.34,2020-08-03,2020-08-03
PRJ-2020-215,2020-08-10,2,2,2,1,2,20.0,5617.155,114693.19999999998,2020-08-12,2020-08-16
PRJ-2020-215,2020-08-17,2,2,2,2,2,47.0,18695.57,448838.91,2020-08-19,2020-08-21
PRJ-2020-215,2020-09-14,1,1,1,1,1,250.0,589.02,147255.7,2020-09-14,2020-09-14
PRJ-2020-215,2020-09-28,2,2,1,2,2,804.0,242.14999999999998,110654.92,2020-10-01,2020-10-03
PRJ-2020-215,2020-10-05,1,1,1,1,1,34.0,28050.9,953730.62,2020-10-09,2020-10-09
PRJ-2020-215,2020-10-12,2,2,2,2,2,64.0,6093.54,283002.57,2020-10-14,2020-10-17
PRJ-2020-215,2020-10-19,1,1,1,1,1,1.0,7579.15,7579.15,2020-10-25,2020-10-25
PRJ-2020-215,2020-10-26,1,1,1,1,1,651.0,122.95,80043.05,2020-10-31,2020-10-31
PRJ-2020-215,2020-11-09,1,1,1,1,1,24.0,755.55,18133.12,2020-11-09,2020-11-09
PRJ-2020-215,2020-11-16,1,1,1,1,1,25.0,3022.51,75562.66,2020-11-21,2020-11-21
PRJ-2020-215,2020-11-23,2,2,2,2,2,39.0,50587.955,426362.54,2020-11-23,2020-11-26
PRJ-2020-215,2020-12-28,2,2,2,2,2,1393.0,393.14,532184.03,2020-12-28,2020-12-28
PRJ-2020-215,2021-01-04,2,2,2,1,2,44.0,265746.555,700068.8500000001,2021-01-05,2021-01-07
PRJ-2020-215,2021-01-11,3,3,3,3,3,130.0,32098.616666666665,1525657.21,2021-01-11,2021-01-15
PRJ-2020-215,2021-01-18,1,1,1,1,1,988.0,38.44,37974.01,2021-01-20,2021-01-20
PRJ-2020-215,2021-02-01,2,2,2,2,2,322.0,57970.799999999996,425870.06,2021-02-01,2021-02-07
PRJ-2020-215,2021-02-08,1,1,1,1,1,50.0,2664.41,133220.61,2021-02-10,2021-02-10
PRJ-2020-215,2021-02-15,1,1,1,1,1,3.0,63492.77,190478.3,2021-02-15,2021-02-15
PRJ-2020-215,2021-02-22,1,1,1,1,1,56.0,1283.62,71882.63,2021-02-28,2021-02-28
PRJ-2020-215,2021-03-01,1,1,1,1,1,1.0,67033.66,67033.66,2021-03-07,2021-03-07
PRJ-2020-215,2021-03-22,4,4,3,2,3,281.0,177775.15,1186917.62,2021-03-23,2021-03-28
PRJ-2020-215,2021-04-05,2,2,2,2,2,470.0,8247.115,146240.96,2021-04-07,2021-04-10
PRJ-2020-215,2021-04-19,2,2,2,2,2,416.0,326.165,102583.84999999999,2021-04-20,2021-04-20
PRJ-2020-215,2021-05-03,2,2,1,2,2,82.0,1173.19,95955.69,2021-05-03,2021-05-04
PRJ-2020-215,2021-05-31,1,1,1,1,1,81.0,458.46,37135.18,2021-06-02,2021-06-02
PRJ-2020-215,2021-06-07,2,2,2,1,2,62.0,1680.7649999999999,91334.88999999998,2021-06-13,2021-06-13
PRJ-2020-215,2021-06-21,1,1,1,1,1,67.0,494.69,33144.51,2021-06-23,2021-06-23
PRJ-2020-215,2021-06-28,2,2,2,2,2,572.0,435.18500000000006,60112.130000000005,2021-06-29,2021-06-30
PRJ-2020-215,2021-07-05,1,1,1,1,1,25.0,4882.63,122065.83,2021-07-07,2021-07-07
PRJ-2020-215,2021-07-12,1,1,1,1,1,57.0,1119.73,63824.77,2021-07-13,2021-07-13
PRJ-2020-215,2021-07-19,1,1,1,1,1,906.0,84.03,76128.97,2021-07-23,2021-07-23
PRJ-2020-215,2021-08-09,1,1,1,1,1,122.0,609.5,74358.84,2021-08-09,2021-08-09
PRJ-2020-215,2021-08-16,1,1,1,1,1,366.0,207.56,75967.46,2021-08-21,2021-08-21
PRJ-2020-216,2020-04-06,2,2,1,1,1,177.0,3571.6549999999997,592315.53,2020-04-07,2020-04-11
PRJ-2020-216,2020-04-13,1,1,1,1,1,308.0,2798.13,861824.36,2020-04-13,2020-04-13
PRJ-2020-216,2020-05-18,1,1,1,1,1,34.0,799.48,27182.24,2020-05-18,2020-05-18
PRJ-2020-216,2020-05-25,1,1,1,1,1,3.0,123395.1,370185.29,2020-05-30,2020-05-30
PRJ-2020-216,2020-06-01,1,1,1,1,1,42.0,1141.84,47957.42,2020-06-04,2020-06-04
PRJ-2020-216,2020-06-15,2,2,2,2,2,1025.0,283.97,268944.49,2020-06-19,2020-06-19
PRJ-2020-216,2020-06-22,1,1,1,1,1,477.0,1893.53,903215.42,2020-06-23,2020-06-23
PRJ-2020-216,2020-07-06,1,1,1,1,1,364.0,976.28,355366.89,2020-07-11,2020-07-11
PRJ-2020-216,2020-07-20,2,2,2,2,2,1010.0,1448.6200000000001,790130.0499999999,2020-07-21,2020-07-25
PRJ-2020-216,2020-08-10,3,3,2,3,2,23.0,428385.41333333333,2499562.74,2020-08-12,2020-08-15
PRJ-2020-216,2020-08-24,1,1,1,1,1,4.0,381351.89,1525407.56,2020-08-26,2020-08-26
PRJ-2020-216,2020-08-31,1,1,1,1,1,438.0,926.38,405755.2,2020-09-03,2020-09-03
PRJ-2020-216,2020-09-07,3,3,3,3,2,76.0,145961.17,1327081.91,2020-09-07,2020-09-11
PRJ-2020-216,2020-09-14,1,1,1,1,1,18.0,36964.39,665358.97,2020-09-17,2020-09-17
PRJ-2020-216,2020-09-21,1,1,1,1,1,445.0,264.93,117894.94,2020-09-25,2020-09-25
PRJ-2020-216,2020-09-28,3,3,3,3,3,295.0,617451.4833333334,3909085.1700000004,2020-09-30,2020-10-04
PRJ-2020-216,2020-10-05,1,1,1,1,1,61.0,2538.59,154853.93,2020-10-05,2020-10-05
PRJ-2020-216,2020-10-12,1,1,1,1,1,726.0,484.88,352021.28,2020-10-17,2020-10-17
PRJ-2020-216,2020-10-26,1,1,1,1,1,50.0,4521.4,226070.23,2020-10-26,2020-10-26
PRJ-2020-216,2020-11-02,3,3,3,3,2,722.0,10041.483333333332,831642.0700000001,2020-11-02,2020-11-05
PRJ-2020-216,2020-11-09,1,1,1,1,1,27.0,2703.83,73003.43,2020-11-11,2020-11-11
PRJ-2020-216,2020-11-23,1,1,1,1,1,14.0,13626.88,190776.31,2020-11-25,2020-11-25
PRJ-2020-216,2020-12-14,2,2,2,2,2,670.0,3008.225,1842666.7,2020-12-14,2020-12-20
PRJ-2020-216,2020-12-21,2,2,2,2,2,13.0,159134.205,675651.87,2020-12-23,2020-12-25
PRJ-2020-216,2020-12-28,1,1,1,1,1,4.0,153559.17,614236.7,2020-12-28,2020-12-28
PRJ-2020-216,2021-01-18,3,3,2,3,3,96.0,5324.206666666667,492827.96,2021-01-18,2021-01-24
PRJ-2020-216,2021-01-25,1,1,1,1,1,10.0,48338.76,483387.63,2021-01-30,2021-01-30
PRJ-2020-216,2021-02-01,3,3,2,3,3,635.0,2873.933333333333,270383.99,2021-02-01,2021-02-07
PRJ-2020-216,2021-02-15,1,1,1,1,1,93.0,1172.68,109059.18,2021-02-21,2021-02-21
PRJ-2020-216,2021-02-22,2,2,1,1,2,492.0,2177.865,187879.66999999998,2021-02-27,2021-02-28
PRJ-2020-216,2021-05-03,1,1,1,1,1,46.0,4676.57,215122.3,2021-05-06,2021-05-06
PRJ-2020-216,2021-05-10,1,1,1,1,1,49.0,8792.42,430828.68,2021-05-13,2021-05-13
PRJ-2020-216,2021-05-24,1,1,1,1,1,46.0,1001.78,46081.88,2021-05-29,2021-05-29
PRJ-2020-217,2020-02-17,4,4,2,1,3,1212.0,112.89750000000001,66042.94,2020-02-18,2020-02-21
PRJ-2020-217,2020-02-24,1,1,1,1,1,147.0,193.89,28501.61,2020-02-29,2020-02-29
PRJ-2020-217,2020-03-02,1,1,1,1,1,29.0,1002.11,29061.15,2020-03-08,2020-03-08
PRJ-2020-217,2020-03-09,1,1,1,1,1,136.0,129.79,17652.02,2020-03-13,2020-03-13
PRJ-2020-217,2020-03-16,2,2,1,1,2,669.0,35.875,20231.55,2020-03-20,2020-03-22
PRJ-2020-217,2020-03-23,2,2,1,2,1,86.0,311.08000000000004,28300.78,2020-03-27,2020-03-29
PRJ-2020-217,2020-03-30,2,2,2,2,2,907.0,86.74,82381.29000000001,2020-04-02,2020-04-04
PRJ-2020-217,2020-04-06,3,3,2,3,3,21.0,4774.566666666667,76867.51,2020-04-11,2020-04-12
PRJ-2020-217,2020-04-27,2,2,2,2,2,443.0,118.85499999999999,37934.54,2020-04-27,2020-04-29
PRJ-2020-217,2020-05-11,1,1,1,1,1,191.0,69.75,13321.63,2020-05-14,2020-05-14
PRJ-2020-217,2020-05-18,2,2,2,2,2,665.0,41.04,24745.38,2020-05-19,2020-05-23
PRJ-2020-217,2020-06-01,2,2,2,2,2,986.0,1357.065,132816.91999999998,2020-06-04,2020-06-06
PRJ-2020-217,2020-06-08,2,2,2,2,2,27.0,12745.025,113249.47,2020-06-09,2020-06-13
PRJ-2020-217,2020-06-15,1,1,1,1,1,257.0,132.87,34147.88,2020-06-17,2020-06-17
PRJ-2020-217,2020-06-22,1,1,1,1,1,4.0,17060.87,68243.5,2020-06-26,2020-06-26
PRJ-2020-217,2020-06-29,1,1,1,1,1,1.0,100590.09,100590.09,2020-07-05,2020-07-05
PRJ-2020-217,2020-07-06,2,2,2,2,2,667.0,40431.01,85868.43000000001,2020-07-07,2020-07-12
PRJ-2020-217,2020-07-13,3,3,3,3,3,70.0,16410.1,204992.43,2020-07-13,2020-07-19
PRJ-2020-217,2020-07-20,1,1,1,1,1,45.0,1038.13,46715.71,2020-07-21,2020-07-21
PRJ-2020-217,2020-08-10,1,1,1,1,1,10.0,4547.48,45474.77,2020-08-13,2020-08-13
PRJ-2020-217,2020-08-17,1,1,1,1,1,28.0,3470.12,97163.42,2020-08-17,2020-08-17
PRJ-2020-217,2020-08-24,2,2,2,2,2,751.0,135.595,99567.66,2020-08-26,2020-08-30
PRJ-2020-217,2020-09-07,2,2,2,2,2,119.0,3732.585,26204.809999999998,2020-09-09,2020-09-11
PRJ-2020-217,2020-09-14,2,2,2,2,2,88.0,866.2900000000001,62596.42,2020-09-17,2020-09-20
PRJ-2020-217,2020-09-21,2,2,2,2,2,51.0,461.58000000000004,17225.62,2020-09-24,2020-09-27
PRJ-2020-217,2020-09-28,4,4,3,3,3,994.0,3245.4675,71519.82,2020-09-30,2020-10-04
PRJ-2020-217,2020-10-19,1,1,1,1,1,28.0,6.46,180.74,2020-10-23,2020-10-23
PRJ-2020-217,2020-10-26,2,2,2,2,2,434.0,334.99,24112.78,2020-10-27,2020-10-27
PRJ-2020-217,2020-11-02,1,1,1,1,1,46.0,501.01,23046.67,2020-11-04,2020-11-04
PRJ-2020-217,2020-11-09,1,1,1,1,1,9.0,6088.26,54794.32,2020-11-13,2020-11-13
PRJ-2020-217,2020-11-23,1,1,1,1,1,72.0,258.34,18600.61,2020-11-29,2020-11-29
PRJ-2020-217,2020-11-30,1,1,1,1,1,42.0,352.26,14794.71,2020-12-06,2020-12-06
PRJ-2020-217,2020-12-07,1,1,1,1,1,30.0,144.6,4338.02,2020-12-08,2020-12-08
PRJ-2020-217,2020-12-14,1,1,1,1,1,22.0,387.69,8529.23,2020-12-17,2020-12-17
PRJ-2020-218,2020-03-23,1,1,1,1,1,50.0,539.41,26970.59,2020-03-29,2020-03-29
PRJ-2020-218,2020-04-27,1,1,1,1,1,401.0,78.84,31613.59,2020-05-02,2020-05-02
PRJ-2020-218,2020-05-04,1,1,1,1,1,22.0,2659.04,58498.79,2020-05-08,2020-05-08
PRJ-2020-218,2020-06-01,1,1,1,1,1,49.0,1551.14,76005.96,2020-06-06,2020-06-06
PRJ-2020-218,2020-06-22,1,1,1,1,1,305.0,188.77,57575.78,2020-06-28,2020-06-28
PRJ-2020-218,2020-07-06,3,3,3,2,3,68.0,46086.72666666666,706432.06,2020-07-06,2020-07-10
PRJ-2020-218,2020-07-27,1,1,1,1,1,76.0,1217.01,92493.05,2020-07-28,2020-07-28
PRJ-2020-218,2020-08-03,4,4,3,2,3,799.0,3055.6449999999995,354125.45999999996,2020-08-03,2020-08-06
PRJ-2020-218,2020-08-17,2,2,2,2,2,96.0,28775.719999999998,306450.93,2020-08-19,2020-08-19
PRJ-2020-218,2020-08-31,2,2,2,2,1,84.0,17640.55,157814.32,2020-09-03,2020-09-06
PRJ-2020-218,2020-09-07,1,1,1,1,1,187.0,575.15,107553.79,2020-09-11,2020-09-11
PRJ-2020-218,2020-09-14,1,1,1,1,1,4.0,27302.04,109208.14,2020-09-19,2020-09-19
PRJ-2020-218,2020-09-28,3,3,3,3,3,516.0,10522.326666666668,193622.19,2020-09-28,2020-10-01
PRJ-2020-218,2020-10-12,2,2,2,1,1,86.0,412.41,33893.909999999996,2020-10-14,2020-10-18
PRJ-2020-218,2020-10-19,1,1,1,1,1,274.0,357.06,97834.57,2020-10-25,2020-10-25
PRJ-2020-218,2020-11-02,1,1,1,1,1,426.0,112.7,48011.98,2020-11-06,2020-11-06
PRJ-2020-218,2020-11-09,1,1,1,1,1,990.0,78.64,77855.79,2020-11-11,2020-11-11
PRJ-2020-218,2020-11-23,1,1,1,1,1,433.0,186.74,80858.47,2020-11-28,2020-11-28
PRJ-2020-218,2020-11-30,2,2,2,2,2,77.0,568.86,44101.58,2020-12-01,2020-12-04
PRJ-2020-218,2020-12-21,1,1,1,1,1,15.0,10760.02,161400.28,2020-12-23,2020-12-23
PRJ-2020-218,2021-01-04,1,1,1,1,1,35.0,5041.88,176465.7,2021-01-10,2021-01-10
PRJ-2020-218,2021-01-11,1,1,1,1,1,12.0,1525.55,18306.56,2021-01-13,2021-01-13
PRJ-2020-218,2021-01-18,3,3,3,2,2,1149.0,1734.49,277544.54000000004,2021-01-18,2021-01-22
PRJ-2020-218,2021-01-25,1,1,1,1,1,79.0,26.75,2113.25,2021-01-26,2021-01-26
PRJ-2020-218,2021-02-01,3,3,2,2,3,120.0,2675.096666666667,87677.23999999999,2021-02-02,2021-02-07
PRJ-2020-218,2021-02-15,1,1,1,1,1,44.0,1671.39,73541.12,2021-02-18,2021-02-18
PRJ-2020-218,2021-02-22,2,2,2,2,2,218.0,967.5999999999999,101950.49,2021-02-23,2021-02-24
PRJ-2020-218,2021-03-01,1,1,1,1,1,12.0,16723.78,200685.3,2021-03-05,2021-03-05
