project_id,sov_line_id,num_logs,num_employees,num_roles,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,total_labor_cost,first_date,last_date,ot_share_of_raw_hours
PRJ-2020-202,PRJ-2020-202-SOV-10,299,286,8,2364.0,122.0,2547.0,59.697324414715716,1.3971237458193972,213204.89000000036,2021-06-18,2022-01-11,0.04907481898632341
PRJ-2020-202,PRJ-2020-202-SOV-11,387,379,8,3054.0,190.0,3339.0,59.94186046511628,1.3970801033591722,279549.09000000067,2021-06-18,2022-05-16,0.058569667077681874
PRJ-2020-202,PRJ-2020-202-SOV-12,263,258,8,2074.0,140.0,2284.0,60.91634980988593,1.3983269961977167,195261.94000000035,2021-06-18,2022-01-11,0.06323396567299007
PRJ-2020-202,PRJ-2020-202-SOV-13,91,90,8,716.0,60.0,806.0,59.14835164835165,1.3951648351648354,66212.62999999999,2022-01-13,2022-05-13,0.07731958762886598
PRJ-2020-202,PRJ-2020-202-SOV-14,82,82,8,652.0,38.0,709.0,62.16463414634146,1.3986585365853668,62255.15999999996,2022-01-12,2022-05-16,0.05507246376811594
PRJ-2020-202,PRJ-2020-202-SOV-15,79,79,8,622.0,34.0,673.0,59.74050632911393,1.397341772151899,56067.08999999996,2022-01-12,2022-05-16,0.051829268292682924
PRJ-2020-203,PRJ-2020-203-SOV-01,1080,1017,8,8528.0,452.0,9206.0,60.68425925925926,1.3987407407407415,785688.3100000005,2020-01-21,2022-05-30,0.05033407572383074
PRJ-2020-203,PRJ-2020-203-SOV-02,330,324,8,2584.0,188.0,2866.0,60.61060606060606,1.397545454545452,242658.49000000028,2020-01-21,2020-10-05,0.06782106782106782
PRJ-2020-203,PRJ-2020-203-SOV-03,557,548,8,4426.0,254.0,4807.0,59.212746858168764,1.3969838420107679,401476.07000000053,2020-04-16,2021-06-21,0.054273504273504275
PRJ-2020-203,PRJ-2020-203-SOV-04,537,515,8,4212.0,252.0,4590.0,60.315642458100555,1.3989385474860305,387889.2600000001,2020-04-16,2021-06-21,0.056451612903225805
PRJ-2020-203,PRJ-2020-203-SOV-05,535,525,8,4206.0,252.0,4584.0,58.7411214953271,1.3964299065420536,376412.60000000027,2020-04-20,2021-06-21,0.05652759084791386
PRJ-2020-203,PRJ-2020-203-SOV-06,297,292,8,2358.0,140.0,2568.0,59.41245791245791,1.3977104377104372,215419.71000000025,2020-10-06,2021-06-21,0.05604483586869496
PRJ-2020-203,PRJ-2020-203-SOV-07,316,307,8,2484.0,152.0,2712.0,59.60443037974684,1.3967088607594926,225244.14000000013,2020-10-06,2021-06-21,0.057663125948406675
PRJ-2020-203,PRJ-2020-203-SOV-08,298,295,8,2340.0,168.0,2592.0,57.830536912751676,1.3953020134228178,209954.36000000013,2020-10-06,2021-06-21,0.06698564593301436
PRJ-2020-203,PRJ-2020-203-SOV-09,580,563,8,4582.0,240.0,4942.0,59.74568965517241,1.3974655172413721,416679.31000000035,2020-10-06,2022-01-21,0.04977187888842804
PRJ-2020-203,PRJ-2020-203-SOV-10,306,300,8,2396.0,104.0,2552.0,60.166666666666664,1.3975816993464047,214408.0800000004,2021-06-22,2022-01-20,0.0416
PRJ-2020-203,PRJ-2020-203-SOV-11,373,364,8,2930.0,186.0,3209.0,60.124664879356565,1.3977211796246638,270310.32000000036,2021-06-22,2022-05-31,0.05969191270860077
PRJ-2020-203,PRJ-2020-203-SOV-12,305,300,8,2416.0,134.0,2617.0,59.91475409836065,1.3979016393442614,219171.88000000032,2021-06-22,2022-01-20,0.05254901960784314
PRJ-2020-203,PRJ-2020-203-SOV-13,84,84,8,664.0,44.0,730.0,59.45238095238095,1.3951190476190478,60178.48999999995,2022-01-25,2022-05-30,0.062146892655367235
PRJ-2020-203,PRJ-2020-203-SOV-14,98,98,8,762.0,30.0,807.0,59.31122448979592,1.3943877551020405,66909.54999999994,2022-01-24,2022-05-31,0.03787878787878788
PRJ-2020-203,PRJ-2020-203-SOV-15,100,100,8,776.0,52.0,854.0,62.295,1.3994,74757.59999999998,2022-01-25,2022-05-30,0.06280193236714976
PRJ-2020-204,PRJ-2020-204-SOV-01,380,375,8,3020.0,142.0,3233.0,60.71052631578947,1.3969473684210534,274864.2500000004,2020-02-17,2021-03-22,0.04490828589500316
PRJ-2020-204,PRJ-2020-204-SOV-02,125,125,8,996.0,44.0,1062.0,60.884,1.3982399999999988,91376.01000000002,2020-02-17,2020-06-12,0.04230769230769231
PRJ-2020-204,PRJ-2020-204-SOV-03,153,152,8,1206.0,52.0,1284.0,58.872549019607845,1.3949673202614354,106634.93000000007,2020-03-27,2020-10-12,0.04133545310015898
PRJ-2020-204,PRJ-2020-204-SOV-04,169,166,8,1330.0,70.0,1435.0,59.053254437869825,1.395739644970412,118214.52000000015,2020-03-30,2020-10-13,0.05
PRJ-2020-204,PRJ-2020-204-SOV-05,161,161,8,1262.0,60.0,1352.0,59.51863354037267,1.3963975155279473,114367.61000000019,2020-03-31,2020-10-13,0.0453857791225416
PRJ-2020-204,PRJ-2020-204-SOV-06,74,74,8,580.0,32.0,628.0,58.16891891891892,1.3955405405405403,50741.26999999997,2020-06-19,2020-10-13,0.05228758169934641
PRJ-2020-204,PRJ-2020-204-SOV-07,100,98,8,788.0,34.0,839.0,60.9,1.3986999999999998,71184.24999999996,2020-06-16,2020-10-12,0.0413625304136253
PRJ-2020-204,PRJ-2020-204-SOV-08,92,90,8,730.0,30.0,775.0,57.04347826086956,1.3925,61464.26999999993,2020-06-17,2020-10-09,0.039473684210526314
PRJ-2020-204,PRJ-2020-204-SOV-09,218,218,8,1712.0,88.0,1844.0,60.54816513761468,1.3973394495412825,157091.90000000029,2020-06-16,2021-01-20,0.04888888888888889
PRJ-2020-204,PRJ-2020-204-SOV-10,93,92,8,732.0,58.0,819.0,59.75268817204301,1.396881720430108,68291.68999999999,2020-10-14,2021-01-21,0.07341772151898734
PRJ-2020-204,PRJ-2020-204-SOV-11,148,146,8,1168.0,76.0,1282.0,59.229729729729726,1.3958108108108096,105980.75000000009,2020-10-14,2021-03-22,0.06109324758842444
PRJ-2020-204,PRJ-2020-204-SOV-12,101,101,8,790.0,42.0,853.0,62.0,1.3998019801980206,74708.55000000002,2020-10-14,2021-01-20,0.05048076923076923
PRJ-2020-204,PRJ-2020-204-SOV-13,29,29,8,228.0,8.0,240.0,63.224137931034484,1.4010344827586207,21046.949999999993,2021-01-25,2021-03-22,0.03389830508474576
PRJ-2020-204,PRJ-2020-204-SOV-14,49,49,8,386.0,14.0,407.0,60.704081632653065,1.39530612244898,34820.26999999998,2021-01-22,2021-03-22,0.035
PRJ-2020-204,PRJ-2020-204-SOV-15,45,45,8,352.0,22.0,385.0,58.03333333333333,1.3942222222222225,32030.149999999983,2021-01-26,2021-03-22,0.058823529411764705
PRJ-2020-205,PRJ-2020-205-SOV-01,999,943,8,7924.0,442.0,8587.0,58.88188188188188,1.396466466466478,708814.1199999984,2020-01-28,2022-03-07,0.052832895051398515
PRJ-2020-205,PRJ-2020-205-SOV-02,347,345,8,2730.0,134.0,2931.0,60.28097982708934,1.3976657060518731,248606.96000000014,2020-01-28,2020-09-14,0.0467877094972067
PRJ-2020-205,PRJ-2020-205-SOV-03,502,487,8,3968.0,256.0,4352.0,59.397410358565736,1.3970119521912305,362598.5600000004,2020-04-15,2021-04-30,0.06060606060606061
PRJ-2020-205,PRJ-2020-205-SOV-04,540,527,8,4272.0,260.0,4662.0,59.818518518518516,1.3978518518518461,390711.1500000004,2020-04-14,2021-05-03,0.05736981465136805
PRJ-2020-205,PRJ-2020-205-SOV-05,464,452,8,3664.0,166.0,3913.0,59.61745689655172,1.3978017241379261,326075.12000000034,2020-04-16,2021-05-03,0.0433420365535248
PRJ-2020-205,PRJ-2020-205-SOV-06,286,282,8,2260.0,126.0,2449.0,59.96678321678322,1.3986363636363621,206335.01000000015,2020-09-15,2021-05-03,0.05280804694048617
PRJ-2020-205,PRJ-2020-205-SOV-07,280,276,8,2236.0,120.0,2416.0,58.285714285714285,1.395357142857142,197226.59000000017,2020-09-15,2021-05-03,0.050933786078098474
PRJ-2020-205,PRJ-2020-205-SOV-08,247,242,8,1944.0,122.0,2127.0,60.635627530364374,1.3987449392712534,181579.62000000014,2020-09-15,2021-05-03,0.0590513068731849
PRJ-2020-205,PRJ-2020-205-SOV-09,551,527,8,4356.0,214.0,4677.0,60.33847549909256,1.3981851179673264,396423.51000000036,2020-09-15,2021-11-08,0.04682713347921225
PRJ-2020-205,PRJ-2020-205-SOV-10,275,273,8,2174.0,132.0,2372.0,61.198181818181816,1.399127272727271,202848.19000000018,2021-05-05,2021-11-11,0.05724197745013009
PRJ-2020-205,PRJ-2020-205-SOV-11,356,350,8,2796.0,182.0,3069.0,59.05196629213483,1.397275280898875,254148.65000000037,2021-05-04,2022-03-04,0.061114842175957015
PRJ-2020-205,PRJ-2020-205-SOV-12,304,298,8,2390.0,144.0,2606.0,60.49342105263158,1.3981249999999996,219068.9600000005,2021-05-04,2021-11-11,0.056827150749802685
PRJ-2020-205,PRJ-2020-205-SOV-13,80,80,8,636.0,22.0,669.0,58.19375,1.3931250000000006,54150.779999999955,2021-11-15,2022-03-03,0.03343465045592705
PRJ-2020-205,PRJ-2020-205-SOV-14,78,77,8,616.0,40.0,676.0,61.85897435897436,1.398461538461539,58658.14999999996,2021-11-12,2022-03-07,0.06097560975609756
PRJ-2020-205,PRJ-2020-205-SOV-15,77,77,8,616.0,40.0,676.0,58.298701298701296,1.3920779220779227,55058.879999999954,2021-11-12,2022-03-07,0.06097560975609756
PRJ-2020-206,PRJ-2020-206-SOV-01,492,474,8,3886.0,240.0,4246.0,60.21443089430894,1.3972967479674734,358697.8600000005,2020-02-21,2021-07-28,0.058167716917111006
PRJ-2020-206,PRJ-2020-206-SOV-02,179,178,8,1414.0,90.0,1549.0,60.547486033519554,1.3968715083798853,132060.6100000002,2020-02-21,2020-07-27,0.0598404255319149
PRJ-2020-206,PRJ-2020-206-SOV-03,213,211,8,1688.0,92.0,1826.0,60.762910798122064,1.397464788732392,156625.72000000018,2020-04-15,2020-12-30,0.051685393258426963
PRJ-2020-206,PRJ-2020-206-SOV-04,227,225,8,1788.0,94.0,1929.0,59.790748898678416,1.3973568281938311,162007.25000000012,2020-04-15,2020-12-30,0.04994686503719448
PRJ-2020-206,PRJ-2020-206-SOV-05,206,205,8,1626.0,70.0,1731.0,59.80582524271845,1.395922330097086,144912.21000000014,2020-04-15,2020-12-31,0.041273584905660375
PRJ-2020-206,PRJ-2020-206-SOV-06,105,104,8,812.0,44.0,878.0,58.03809523809524,1.3931428571428568,71346.75999999998,2020-07-29,2020-12-31,0.0514018691588785
PRJ-2020-206,PRJ-2020-206-SOV-07,112,111,8,896.0,44.0,962.0,57.910714285714285,1.3943749999999995,78245.28,2020-07-30,2020-12-31,0.04680851063829787
PRJ-2020-206,PRJ-2020-206-SOV-08,130,129,8,1040.0,62.0,1133.0,59.261538461538464,1.3975384615384603,94060.35,2020-07-30,2020-12-31,0.056261343012704176
PRJ-2020-206,PRJ-2020-206-SOV-09,255,251,8,2008.0,104.0,2164.0,60.17843137254902,1.3964705882352926,182909.29000000027,2020-07-29,2021-05-11,0.04924242424242424
PRJ-2020-206,PRJ-2020-206-SOV-10,128,128,8,1006.0,66.0,1105.0,60.0703125,1.3971093749999988,92494.05000000006,2021-01-01,2021-05-11,0.061567164179104475
PRJ-2020-206,PRJ-2020-206-SOV-11,190,189,8,1520.0,78.0,1637.0,58.01052631578948,1.3935789473684186,133764.43000000023,2021-01-01,2021-07-28,0.04881101376720901
PRJ-2020-206,PRJ-2020-206-SOV-12,172,170,8,1358.0,122.0,1541.0,59.723837209302324,1.3965697674418578,128781.0500000002,2021-01-01,2021-05-11,0.08243243243243244
PRJ-2020-206,PRJ-2020-206-SOV-13,58,58,8,466.0,14.0,487.0,64.95689655172414,1.4031034482758626,44510.63999999997,2021-05-12,2021-07-28,0.029166666666666667
PRJ-2020-206,PRJ-2020-206-SOV-14,48,48,8,382.0,24.0,418.0,60.833333333333336,1.394791666666667,35951.59999999999,2021-05-13,2021-07-28,0.059113300492610835
PRJ-2020-206,PRJ-2020-206-SOV-15,53,53,8,420.0,38.0,477.0,56.198113207547166,1.3913207547169808,37414.54999999998,2021-05-12,2021-07-27,0.08296943231441048
PRJ-2020-207,PRJ-2020-207-SOV-01,267,264,8,2054.0,126.0,2243.0,61.00374531835206,1.3984269662921336,192909.78000000032,2020-03-13,2021-01-14,0.05779816513761468
PRJ-2020-207,PRJ-2020-207-SOV-02,115,114,8,902.0,36.0,956.0,60.94347826086957,1.3973913043478248,81972.04000000001,2020-03-13,2020-06-12,0.03837953091684435
PRJ-2020-207,PRJ-2020-207-SOV-03,134,134,8,1048.0,74.0,1159.0,59.37313432835821,1.397462686567163,97068.94000000005,2020-04-14,2020-09-14,0.0659536541889483
PRJ-2020-207,PRJ-2020-207-SOV-04,129,128,8,1014.0,72.0,1122.0,58.79457364341085,1.3951162790697662,92850.18000000004,2020-04-14,2020-09-14,0.06629834254143646
PRJ-2020-207,PRJ-2020-207-SOV-05,138,138,8,1086.0,64.0,1182.0,58.471014492753625,1.3946376811594186,97093.07000000011,2020-04-16,2020-09-14,0.05565217391304348
PRJ-2020-207,PRJ-2020-207-SOV-06,73,73,8,590.0,34.0,641.0,58.31506849315068,1.393150684931507,52292.549999999974,2020-06-15,2020-09-14,0.05448717948717949
PRJ-2020-207,PRJ-2020-207-SOV-07,73,73,8,556.0,30.0,601.0,60.15068493150685,1.396301369863014,51396.39999999997,2020-06-15,2020-09-14,0.051194539249146756
PRJ-2020-207,PRJ-2020-207-SOV-08,72,72,8,562.0,34.0,613.0,61.3125,1.398888888888889,51850.269999999975,2020-06-16,2020-08-31,0.05704697986577181
PRJ-2020-207,PRJ-2020-207-SOV-09,153,152,8,1208.0,62.0,1301.0,60.87908496732026,1.3983660130718938,111693.80000000012,2020-06-15,2020-11-30,0.048818897637795275
PRJ-2020-207,PRJ-2020-207-SOV-10,69,67,8,544.0,30.0,589.0,58.666666666666664,1.3942028985507249,48613.76999999996,2020-09-15,2020-11-30,0.05226480836236934
PRJ-2020-207,PRJ-2020-207-SOV-11,110,109,8,856.0,40.0,916.0,59.836363636363636,1.3969999999999991,77015.01000000004,2020-09-15,2021-01-14,0.044642857142857144
PRJ-2020-207,PRJ-2020-207-SOV-12,69,69,8,550.0,12.0,568.0,59.45652173913044,1.3965217391304354,47605.39999999996,2020-09-18,2020-11-30,0.021352313167259787
PRJ-2020-207,PRJ-2020-207-SOV-13,42,42,8,332.0,20.0,362.0,61.285714285714285,1.3961904761904766,31299.009999999987,2020-12-01,2021-01-14,0.056818181818181816
PRJ-2020-207,PRJ-2020-207-SOV-14,28,28,8,218.0,8.0,230.0,56.464285714285715,1.3935714285714287,18005.25,2020-12-01,2021-01-13,0.035398230088495575
PRJ-2020-207,PRJ-2020-207-SOV-15,33,33,8,262.0,24.0,298.0,59.59090909090909,1.3972727272727274,24432.61999999999,2020-12-03,2021-01-14,0.08391608391608392
PRJ-2020-208,PRJ-2020-208-SOV-01,739,705,8,5826.0,376.0,6390.0,59.944519621109606,1.3975778078484342,540074.4499999998,2020-01-17,2021-09-23,0.06062560464366334
PRJ-2020-208,PRJ-2020-208-SOV-02,275,272,8,2168.0,108.0,2330.0,60.53090909090909,1.397672727272726,199565.12000000014,2020-01-17,2020-07-20,0.04745166959578207
PRJ-2020-208,PRJ-2020-208-SOV-03,376,370,8,2952.0,160.0,3192.0,59.767287234042556,1.3972606382978718,267075.45000000007,2020-03-19,2021-01-20,0.05141388174807198
PRJ-2020-208,PRJ-2020-208-SOV-04,411,397,8,3250.0,224.0,3586.0,60.942822384428226,1.3995620437956175,308084.26000000036,2020-03-19,2021-01-20,0.0644789867587795
PRJ-2020-208,PRJ-2020-208-SOV-05,413,407,8,3242.0,208.0,3554.0,59.45278450363196,1.397094430992735,295452.6100000003,2020-03-24,2021-01-20,0.06028985507246377
PRJ-2020-208,PRJ-2020-208-SOV-06,230,227,8,1820.0,128.0,2012.0,59.05434782608695,1.3974347826086928,166497.78000000017,2020-07-21,2021-01-19,0.06570841889117043
PRJ-2020-208,PRJ-2020-208-SOV-07,215,215,8,1704.0,100.0,1854.0,61.39302325581395,1.4005581395348807,160023.53000000032,2020-07-21,2021-01-20,0.05543237250554324
PRJ-2020-208,PRJ-2020-208-SOV-08,224,221,8,1774.0,128.0,1966.0,58.457589285714285,1.3958035714285695,160842.10000000012,2020-07-22,2021-01-20,0.06729758149316509
PRJ-2020-208,PRJ-2020-208-SOV-09,424,412,8,3352.0,188.0,3634.0,59.821933962264154,1.3970283018867902,303986.3699999999,2020-07-21,2021-06-21,0.05310734463276836
PRJ-2020-208,PRJ-2020-208-SOV-10,211,209,8,1656.0,106.0,1815.0,60.01658767772512,1.397061611374406,152245.06000000014,2021-01-21,2021-06-23,0.060158910329171394
PRJ-2020-208,PRJ-2020-208-SOV-11,287,283,8,2234.0,132.0,2432.0,60.437282229965156,1.3988153310104525,205734.7500000003,2021-01-21,2021-09-23,0.055790363482671176
PRJ-2020-208,PRJ-2020-208-SOV-12,241,234,8,1914.0,116.0,2088.0,58.0850622406639,1.3959336099585051,170267.7200000003,2021-01-21,2021-06-22,0.05714285714285714
PRJ-2020-208,PRJ-2020-208-SOV-13,53,53,8,408.0,30.0,453.0,64.51886792452831,1.403962264150944,41644.149999999994,2021-06-24,2021-09-23,0.0684931506849315
PRJ-2020-208,PRJ-2020-208-SOV-14,72,71,8,578.0,28.0,620.0,60.77777777777778,1.3961111111111117,53037.48999999997,2021-06-25,2021-09-22,0.0462046204620462
PRJ-2020-208,PRJ-2020-208-SOV-15,65,65,8,518.0,32.0,566.0,59.02307692307692,1.3952307692307697,46816.91999999997,2021-06-24,2021-09-21,0.05818181818181818
PRJ-2020-209,PRJ-2020-209-SOV-01,611,595,8,4822.0,286.0,5251.0,60.673486088379704,1.3982487725040829,447104.2399999999,2020-01-31,2021-10-07,0.055990602975724356
PRJ-2020-209,PRJ-2020-209-SOV-02,202,198,8,1612.0,92.0,1750.0,60.26237623762376,1.3954950495049478,146131.37000000026,2020-01-31,2020-07-31,0.0539906103286385
PRJ-2020-209,PRJ-2020-209-SOV-03,271,269,8,2134.0,124.0,2320.0,58.298892988929886,1.3952029520295186,188958.33000000022,2020-04-02,2021-02-03,0.05491585473870682
PRJ-2020-209,PRJ-2020-209-SOV-04,252,248,8,1988.0,130.0,2183.0,59.67063492063492,1.395833333333333,182554.07000000039,2020-04-14,2021-02-03,0.061378659112370164
PRJ-2020-209,PRJ-2020-209-SOV-05,264,261,8,2078.0,134.0,2279.0,60.27651515151515,1.3978787878787873,193094.8500000002,2020-04-07,2021-02-03,0.06057866184448463
PRJ-2020-209,PRJ-2020-209-SOV-06,145,143,8,1148.0,82.0,1271.0,60.248275862068965,1.3978620689655161,107261.7700000001,2020-08-04,2021-02-02,0.06666666666666667
PRJ-2020-209,PRJ-2020-209-SOV-07,142,142,8,1108.0,56.0,1192.0,58.728873239436616,1.3952112676056312,98478.28000000013,2020-08-04,2021-02-03,0.048109965635738834
PRJ-2020-209,PRJ-2020-209-SOV-08,142,140,8,1118.0,42.0,1181.0,61.11619718309859,1.3981690140845047,101541.43000000011,2020-08-04,2021-02-02,0.03620689655172414
PRJ-2020-209,PRJ-2020-209-SOV-09,322,318,8,2536.0,144.0,2752.0,58.90372670807454,1.395900621118012,226696.08000000034,2020-08-04,2021-07-02,0.05373134328358209
PRJ-2020-209,PRJ-2020-209-SOV-10,169,164,8,1332.0,78.0,1449.0,59.61538461538461,1.3955621301775127,120334.29000000012,2021-02-04,2021-07-07,0.05531914893617021
PRJ-2020-209,PRJ-2020-209-SOV-11,229,224,8,1792.0,84.0,1918.0,61.09170305676856,1.3988646288209587,164598.76000000013,2021-02-04,2021-10-06,0.04477611940298507
PRJ-2020-209,PRJ-2020-209-SOV-12,147,147,8,1152.0,44.0,1218.0,60.17006802721088,1.396530612244896,102528.89000000013,2021-02-04,2021-07-07,0.03678929765886288
PRJ-2020-209,PRJ-2020-209-SOV-13,67,67,8,534.0,40.0,594.0,58.6865671641791,1.394925373134328,48499.059999999976,2021-07-09,2021-10-06,0.06968641114982578
PRJ-2020-209,PRJ-2020-209-SOV-14,58,58,8,454.0,32.0,502.0,58.206896551724135,1.3941379310344832,39988.46999999997,2021-07-08,2021-10-07,0.06584362139917696
PRJ-2020-209,PRJ-2020-209-SOV-15,69,69,8,550.0,28.0,592.0,60.869565217391305,1.395942028985508,50230.549999999974,2021-07-09,2021-10-07,0.04844290657439446
PRJ-2020-210,PRJ-2020-210-SOV-01,301,289,8,2370.0,144.0,2586.0,61.45348837209303,1.3988704318936875,222973.2200000002,2020-02-24,2020-12-25,0.057279236276849645
PRJ-2020-210,PRJ-2020-210-SOV-02,102,102,8,816.0,48.0,888.0,60.372549019607845,1.3972549019607836,76292.72000000002,2020-02-24,2020-05-25,0.05555555555555555
PRJ-2020-210,PRJ-2020-210-SOV-03,129,129,8,1004.0,60.0,1094.0,57.848837209302324,1.3948062015503864,89775.22000000002,2020-03-26,2020-08-25,0.05639097744360902
PRJ-2020-210,PRJ-2020-210-SOV-04,160,159,8,1278.0,76.0,1392.0,59.81875,1.3963749999999977,116728.77000000015,2020-03-25,2020-08-25,0.056129985228951254
PRJ-2020-210,PRJ-2020-210-SOV-05,120,120,8,936.0,38.0,993.0,59.2625,1.3956666666666648,81884.37000000002,2020-03-31,2020-08-24,0.039014373716632446
PRJ-2020-210,PRJ-2020-210-SOV-06,55,55,8,438.0,30.0,483.0,58.845454545454544,1.3967272727272735,40329.58999999999,2020-05-26,2020-08-21,0.0641025641025641
PRJ-2020-210,PRJ-2020-210-SOV-07,62,62,8,492.0,22.0,525.0,59.99193548387097,1.3966129032258066,43976.17999999997,2020-05-26,2020-08-21,0.042801556420233464
PRJ-2020-210,PRJ-2020-210-SOV-08,67,66,8,536.0,34.0,587.0,59.940298507462686,1.397611940298508,49743.68999999997,2020-05-26,2020-08-21,0.05964912280701754
PRJ-2020-210,PRJ-2020-210-SOV-09,139,138,8,1090.0,72.0,1198.0,60.48201438848921,1.3971942446043149,101653.74000000003,2020-05-26,2020-11-09,0.06196213425129088
PRJ-2020-210,PRJ-2020-210-SOV-10,81,81,8,644.0,28.0,686.0,58.95061728395062,1.396666666666667,56957.62999999995,2020-08-27,2020-11-06,0.041666666666666664
PRJ-2020-210,PRJ-2020-210-SOV-11,105,105,8,832.0,82.0,955.0,56.92857142857143,1.3908571428571428,76518.64,2020-08-26,2020-12-24,0.08971553610503283
PRJ-2020-210,PRJ-2020-210-SOV-12,88,87,8,696.0,46.0,765.0,58.86363636363637,1.3948863636363635,62864.81999999996,2020-08-27,2020-11-10,0.06199460916442048
PRJ-2020-210,PRJ-2020-210-SOV-13,28,28,8,222.0,10.0,237.0,60.964285714285715,1.3975000000000002,19823.559999999998,2020-11-12,2020-12-25,0.04310344827586207
PRJ-2020-210,PRJ-2020-210-SOV-14,37,37,8,284.0,8.0,296.0,59.16216216216216,1.3940540540540545,24528.499999999985,2020-11-11,2020-12-25,0.0273972602739726
PRJ-2020-210,PRJ-2020-210-SOV-15,28,28,8,218.0,20.0,248.0,60.464285714285715,1.3992857142857142,21233.760000000002,2020-11-17,2020-12-24,0.08403361344537816
PRJ-2020-211,PRJ-2020-211-SOV-01,407,395,8,3218.0,166.0,3467.0,59.15110565110565,1.3960196560196536,289276.41000000044,2020-01-03,2021-05-10,0.04905437352245863
PRJ-2020-211,PRJ-2020-211-SOV-02,164,163,8,1308.0,68.0,1410.0,59.5609756097561,1.395853658536583,118238.81000000016,2020-01-07,2020-05-29,0.04941860465116279
PRJ-2020-211,PRJ-2020-211-SOV-03,193,191,8,1528.0,84.0,1654.0,59.98186528497409,1.3962176165803082,139568.8200000002,2020-02-26,2020-10-26,0.052109181141439205
PRJ-2020-211,PRJ-2020-211-SOV-04,201,201,8,1588.0,106.0,1747.0,59.71393034825871,1.3960696517412914,145343.35000000024,2020-02-24,2020-10-26,0.06257378984651712
PRJ-2020-211,PRJ-2020-211-SOV-05,217,213,8,1702.0,94.0,1843.0,58.564516129032256,1.3951612903225794,151327.79000000024,2020-02-25,2020-10-26,0.052338530066815145
PRJ-2020-211,PRJ-2020-211-SOV-06,109,109,8,862.0,46.0,931.0,60.908256880733944,1.3988073394495408,79774.65,2020-06-01,2020-10-26,0.05066079295154185
PRJ-2020-211,PRJ-2020-211-SOV-07,100,100,8,790.0,42.0,853.0,60.375,1.3979999999999995,72782.15999999996,2020-06-01,2020-10-22,0.05048076923076923
PRJ-2020-211,PRJ-2020-211-SOV-08,116,115,8,904.0,20.0,934.0,61.900862068965516,1.3990517241379308,81110.65999999997,2020-06-01,2020-10-23,0.021645021645021644
PRJ-2020-211,PRJ-2020-211-SOV-09,250,244,8,1976.0,102.0,2129.0,60.41,1.3965999999999987,181741.16000000024,2020-06-01,2021-02-24,0.04908565928777671
PRJ-2020-211,PRJ-2020-211-SOV-10,117,117,8,936.0,42.0,999.0,58.82051282051282,1.395470085470085,82358.09000000004,2020-10-27,2021-02-25,0.04294478527607362
PRJ-2020-211,PRJ-2020-211-SOV-11,170,168,8,1356.0,104.0,1512.0,60.188235294117646,1.3971176470588216,126339.78000000019,2020-10-27,2021-05-10,0.07123287671232877
PRJ-2020-211,PRJ-2020-211-SOV-12,128,127,8,1006.0,66.0,1105.0,60.046875,1.3971093749999988,92365.76000000004,2020-10-27,2021-02-25,0.061567164179104475
PRJ-2020-211,PRJ-2020-211-SOV-13,56,55,8,452.0,18.0,479.0,54.82142857142857,1.3882142857142858,35948.879999999976,2021-03-02,2021-05-07,0.03829787234042553
PRJ-2020-211,PRJ-2020-211-SOV-14,69,69,8,548.0,30.0,593.0,61.18840579710145,1.396666666666667,51013.62999999998,2021-02-26,2021-05-10,0.05190311418685121
PRJ-2020-211,PRJ-2020-211-SOV-15,47,47,8,364.0,20.0,394.0,59.98936170212766,1.3963829787234048,32740.75999999998,2021-02-26,2021-05-10,0.052083333333333336
PRJ-2020-212,PRJ-2020-212-SOV-01,897,853,8,7064.0,368.0,7616.0,59.68840579710145,1.3973355629877406,636159.6699999998,2020-01-07,2022-01-13,0.04951560818083961
PRJ-2020-212,PRJ-2020-212-SOV-02,322,312,8,2550.0,122.0,2733.0,59.524844720496894,1.3972360248447206,228254.18000000043,2020-01-07,2020-08-13,0.04565868263473054
PRJ-2020-212,PRJ-2020-212-SOV-03,494,481,8,3880.0,210.0,4195.0,58.98987854251012,1.3967813765182129,346343.37000000034,2020-03-20,2021-03-24,0.05134474327628362
PRJ-2020-212,PRJ-2020-212-SOV-04,504,492,8,3986.0,246.0,4355.0,59.951388888888886,1.3983730158730105,366762.3100000007,2020-03-23,2021-03-24,0.058128544423440454
PRJ-2020-212,PRJ-2020-212-SOV-05,458,446,8,3622.0,218.0,3949.0,58.94213973799127,1.3965938864628769,324042.70000000054,2020-03-20,2021-03-24,0.05677083333333333
PRJ-2020-212,PRJ-2020-212-SOV-06,250,248,8,1986.0,94.0,2127.0,61.868,1.4009999999999985,184244.12000000014,2020-08-18,2021-03-24,0.04519230769230769
PRJ-2020-212,PRJ-2020-212-SOV-07,264,262,8,2084.0,120.0,2264.0,59.077651515151516,1.3961363636363626,188489.12000000026,2020-08-17,2021-03-23,0.0544464609800363
PRJ-2020-212,PRJ-2020-212-SOV-08,242,241,8,1886.0,106.0,2045.0,57.361570247933884,1.3947933884297499,163671.8100000002,2020-08-17,2021-03-24,0.05321285140562249
PRJ-2020-212,PRJ-2020-212-SOV-09,513,493,8,4056.0,202.0,4359.0,60.0233918128655,1.3980311890838146,368829.26,2020-08-17,2021-09-23,0.04744011272898074
