project_id,sov_line_id,actual_material_cost,num_deliveries,num_unique_deliveries,num_material_categories,num_vendors,total_quantity,avg_unit_cost,first_delivery_date,last_delivery_date,budget_material_cost,productivity_factor,key_assumptions,material_variance,pct_overrun
PRJ-2020-225,PRJ-2020-225-SOV-10,155782.89,8,8,4,5,278.0,1108.4649999999997,2020-09-19,2021-04-01,152000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,3782.890000000014,0.02488743421052641
PRJ-2020-225,PRJ-2020-225-SOV-11,71499.17,4,4,1,3,142.0,503.09,2020-09-10,2021-05-18,69700.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,1799.1699999999983,0.025813055954088927
PRJ-2020-225,PRJ-2020-225-SOV-12,80384.97,6,6,3,4,2002.0,46.498333333333335,2020-12-15,2021-04-25,0.0,1.0,Insulation by specialty sub; pricing based on current bid,80384.97,
PRJ-2020-226,PRJ-2020-226-SOV-03,1901123.65,7,7,1,3,1133.0,5086.595714285714,2020-03-29,2020-10-16,1833300.0,0.85,70% shop fabrication; 30% field fab; standard material availability,67823.6499999999,0.03699539082528768
PRJ-2020-226,PRJ-2020-226-SOV-04,1361131.61,6,6,3,4,717.0,3269.7900000000004,2020-04-22,2020-10-04,1312600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,48531.6100000001,0.036973647722078395
PRJ-2020-226,PRJ-2020-226-SOV-05,1356044.04,4,4,3,3,81.0,26265.997499999998,2020-09-13,2021-01-11,1307700.0,0.9,Copper pricing based on current market rates,48344.04000000004,0.03696875430144531
PRJ-2020-226,PRJ-2020-226-SOV-06,1377931.44,5,5,1,4,2628.0,9817.45,2020-10-04,2021-03-14,1328800.0,0.9,Refrigerant pricing per current market; lineset routing direct,49131.439999999944,0.03697429259482236
PRJ-2020-226,PRJ-2020-226-SOV-07,6809100.67,6,6,2,4,297.0,456864.32666666666,2020-06-14,2021-04-25,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,6809100.67,
PRJ-2020-226,PRJ-2020-226-SOV-08,3909266.29,3,3,1,3,39.0,195554.64333333334,2020-09-12,2021-03-30,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,3909266.29,
PRJ-2020-226,PRJ-2020-226-SOV-09,3159829.54,6,6,2,5,474.0,233342.47166666668,2020-08-20,2021-04-24,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,3159829.54,
PRJ-2020-226,PRJ-2020-226-SOV-10,1729235.56,6,6,3,4,223.0,12829.948333333334,2020-11-12,2021-04-06,1667500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,61735.560000000056,0.03702282458770618
PRJ-2020-226,PRJ-2020-226-SOV-11,808633.22,3,3,2,3,75.0,11181.503333333332,2021-03-12,2021-07-21,779800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,28833.219999999972,0.036975147473711174
PRJ-2020-226,PRJ-2020-226-SOV-12,718855.9299999999,5,5,1,5,1737.0,1453.8600000000001,2020-12-21,2021-04-07,0.0,1.0,Insulation by specialty sub; pricing based on current bid,718855.9299999999,
PRJ-2020-227,PRJ-2020-227-SOV-03,1258911.37,6,6,3,3,1155.0,2816.3316666666665,2020-04-09,2020-09-03,1201300.0,0.85,70% shop fabrication; 30% field fab; standard material availability,57611.37000000011,0.04795752101889629
PRJ-2020-227,PRJ-2020-227-SOV-04,1231870.73,4,4,1,3,440.0,9626.4725,2020-05-07,2020-08-17,1175500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,56370.72999999998,0.04795468311356868
PRJ-2020-227,PRJ-2020-227-SOV-05,561468.93,5,5,3,2,1474.0,5526.284,2020-08-15,2021-01-25,535700.0,0.9,Copper pricing based on current market rates,25768.93000000005,0.04810328542094466
PRJ-2020-227,PRJ-2020-227-SOV-06,758502.07,3,3,2,3,586.0,4074.263333333333,2020-06-06,2021-01-13,723800.0,0.9,Refrigerant pricing per current market; lineset routing direct,34702.06999999995,0.04794428018789714
PRJ-2020-227,PRJ-2020-227-SOV-07,3550764.9,7,7,4,4,1630.0,60062.12,2020-08-09,2021-01-22,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,3550764.9,
PRJ-2020-227,PRJ-2020-227-SOV-08,1832556.93,7,7,1,5,399.0,57027.271428571425,2020-05-24,2020-12-29,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1832556.93,
PRJ-2020-227,PRJ-2020-227-SOV-09,1709827.1800000002,5,5,2,4,502.0,217875.15000000005,2020-06-16,2021-01-25,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1709827.1800000002,
PRJ-2020-227,PRJ-2020-227-SOV-10,719702.57,4,4,2,3,111.0,6774.945,2020-10-29,2021-04-12,686700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,33002.56999999995,0.04805966215232263
PRJ-2020-227,PRJ-2020-227-SOV-11,343201.02999999997,5,5,3,3,392.0,929.0899999999999,2020-10-10,2021-03-18,327500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,15701.02999999997,0.04794207633587777
PRJ-2020-227,PRJ-2020-227-SOV-12,412907.52,7,7,3,6,895.0,674.4699999999999,2020-09-29,2021-03-10,0.0,1.0,Insulation by specialty sub; pricing based on current bid,412907.52,
PRJ-2020-228,PRJ-2020-228-SOV-03,383507.04000000004,6,6,3,5,1530.0,393.6566666666667,2020-03-05,2020-07-23,372000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,11507.040000000037,0.03093290322580655
PRJ-2020-228,PRJ-2020-228-SOV-04,231370.55,8,8,2,5,2087.0,460.21000000000004,2020-02-11,2020-07-12,224400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,6970.549999999988,0.031063057040998165
PRJ-2020-228,PRJ-2020-228-SOV-05,351166.83999999997,7,7,3,5,2148.0,1042.2057142857143,2020-05-08,2020-10-17,340600.0,0.9,Copper pricing based on current market rates,10566.839999999967,0.03102419260129174
PRJ-2020-228,PRJ-2020-228-SOV-06,175975.91,6,6,2,6,2355.0,333.0616666666666,2020-04-26,2020-08-21,170700.0,0.9,Refrigerant pricing per current market; lineset routing direct,5275.9100000000035,0.030907498535442317
PRJ-2020-228,PRJ-2020-228-SOV-07,930217.31,3,3,2,3,671.0,34197.003333333334,2020-08-10,2020-12-20,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,930217.31,
PRJ-2020-228,PRJ-2020-228-SOV-08,574207.38,8,8,4,5,1581.0,4312.143749999999,2020-05-08,2020-12-24,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,574207.38,
PRJ-2020-228,PRJ-2020-228-SOV-09,583198.0599999999,3,3,1,3,18.0,61246.84666666667,2020-05-20,2020-10-29,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,583198.0599999999,
PRJ-2020-228,PRJ-2020-228-SOV-10,257133.03000000003,7,7,3,5,157.0,2205.8157142857144,2020-08-28,2021-03-24,249400.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,7733.030000000028,0.03100653568564566
PRJ-2020-228,PRJ-2020-228-SOV-11,101915.76000000001,7,7,1,3,232.0,1018.1742857142856,2020-09-23,2021-03-13,98800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,3115.7600000000093,0.031536032388664065
PRJ-2020-228,PRJ-2020-228-SOV-12,168772.36000000002,6,6,1,4,1509.0,120.385,2020-10-23,2021-03-07,0.0,1.0,Insulation by specialty sub; pricing based on current bid,168772.36000000002,
PRJ-2020-229,PRJ-2020-229-SOV-03,236179.59000000003,8,8,1,4,2681.0,105.61500000000001,2020-02-12,2020-05-30,239900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-3720.4099999999744,-0.015508170070862753
PRJ-2020-229,PRJ-2020-229-SOV-04,208007.89,4,4,1,3,456.0,841.145,2020-02-23,2020-04-04,211300.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-3292.109999999986,-0.015580265026029275
PRJ-2020-229,PRJ-2020-229-SOV-05,229861.15,5,5,2,4,1739.0,1636.4019999999998,2020-04-23,2020-09-09,233500.0,0.9,Copper pricing based on current market rates,-3638.850000000006,-0.015583940042826577
PRJ-2020-229,PRJ-2020-229-SOV-06,154202.59,4,4,1,3,1663.0,258.705,2020-03-26,2020-09-17,156600.0,0.9,Refrigerant pricing per current market; lineset routing direct,-2397.4100000000035,-0.015309131545338464
PRJ-2020-229,PRJ-2020-229-SOV-07,632883.77,7,7,2,4,694.0,7494.885714285716,2020-04-26,2020-09-29,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,632883.77,
PRJ-2020-229,PRJ-2020-229-SOV-08,516478.95,6,6,2,4,1072.0,30263.48166666667,2020-03-19,2020-08-24,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,516478.95,
PRJ-2020-229,PRJ-2020-229-SOV-09,521606.68,4,4,3,2,59.0,15215.12,2020-04-01,2020-08-11,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,521606.68,
PRJ-2020-229,PRJ-2020-229-SOV-10,208369.65,7,7,2,5,377.0,991.7985714285714,2020-06-27,2020-12-13,211700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-3330.350000000006,-0.01573145961265945
PRJ-2020-229,PRJ-2020-229-SOV-11,81623.45000000001,8,8,1,5,354.0,324.76000000000005,2020-06-26,2020-12-08,82900.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-1276.5499999999884,-0.015398673100120486
PRJ-2020-229,PRJ-2020-229-SOV-12,131173.8,5,5,2,3,1428.0,491.02,2020-06-29,2020-12-04,0.0,1.0,Insulation by specialty sub; pricing based on current bid,131173.8,
PRJ-2020-230,PRJ-2020-230-SOV-03,291886.85,8,8,1,4,1942.0,264.335,2020-03-19,2020-06-14,292300.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-413.1500000000233,-0.0014134450906603602
PRJ-2020-230,PRJ-2020-230-SOV-04,258854.99,8,8,3,5,1936.0,751.7225,2020-05-01,2020-06-23,259200.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-345.0100000000093,-0.001331057098765468
PRJ-2020-230,PRJ-2020-230-SOV-05,207137.93000000002,6,6,1,5,1385.0,458.8833333333334,2020-04-08,2020-09-06,207400.0,0.9,Copper pricing based on current market rates,-262.0699999999779,-0.0012635969141753995
PRJ-2020-230,PRJ-2020-230-SOV-06,89124.23999999999,3,3,2,2,2125.0,59.919999999999995,2020-05-24,2020-08-20,89200.0,0.9,Refrigerant pricing per current market; lineset routing direct,-75.76000000000931,-0.0008493273542601941
PRJ-2020-230,PRJ-2020-230-SOV-07,887799.94,5,5,3,4,232.0,59249.844,2020-04-03,2020-07-12,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,887799.94,
PRJ-2020-230,PRJ-2020-230-SOV-08,433555.75,7,7,1,5,232.0,14577.099999999997,2020-04-10,2020-09-12,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,433555.75,
PRJ-2020-230,PRJ-2020-230-SOV-09,363399.04,7,7,1,4,972.0,5827.6900000000005,2020-04-13,2020-08-19,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,363399.04,
PRJ-2020-230,PRJ-2020-230-SOV-10,196529.47999999998,8,8,2,5,219.0,1238.7424999999998,2020-06-26,2020-11-15,196800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-270.5200000000186,-0.001374593495935054
PRJ-2020-230,PRJ-2020-230-SOV-11,118231.09,7,7,3,4,259.0,719.4742857142858,2020-07-01,2020-11-12,118400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-168.9100000000035,-0.0014266047297297592
PRJ-2020-230,PRJ-2020-230-SOV-12,157832.11,4,4,1,2,498.0,799.475,2020-07-13,2020-09-16,0.0,1.0,Insulation by specialty sub; pricing based on current bid,157832.11,
PRJ-2020-231,PRJ-2020-231-SOV-03,287401.99,7,7,2,4,1256.0,492.36285714285714,2020-01-28,2020-08-11,270000.0,0.85,70% shop fabrication; 30% field fab; standard material availability,17401.98999999999,0.06445181481481478
PRJ-2020-231,PRJ-2020-231-SOV-04,426636.44,3,3,2,2,794.0,1993.7100000000003,2020-02-20,2020-07-25,400900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,25736.440000000002,0.06419665752057871
PRJ-2020-231,PRJ-2020-231-SOV-05,295740.8,3,3,1,2,637.0,1073.0933333333332,2020-04-09,2021-01-14,277900.0,0.9,Copper pricing based on current market rates,17840.79999999999,0.06419863260165523
PRJ-2020-231,PRJ-2020-231-SOV-06,219115.12000000002,8,8,2,5,2693.0,606.505,2020-04-26,2021-01-20,205900.0,0.9,Refrigerant pricing per current market; lineset routing direct,13215.120000000024,0.06418222438076748
PRJ-2020-231,PRJ-2020-231-SOV-07,1234585.37,5,5,2,3,754.0,35961.102,2020-05-05,2020-12-01,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1234585.37,
PRJ-2020-231,PRJ-2020-231-SOV-08,1121318.58,8,8,3,4,111.0,22117.912500000002,2020-06-13,2021-01-09,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1121318.58,
PRJ-2020-231,PRJ-2020-231-SOV-09,730782.69,7,7,2,5,552.0,25556.257142857143,2020-05-17,2020-12-14,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,730782.69,
PRJ-2020-231,PRJ-2020-231-SOV-10,185031.66999999998,6,6,3,3,255.0,786.2016666666668,2020-08-22,2021-04-09,173800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,11231.669999999984,0.06462410817031061
PRJ-2020-231,PRJ-2020-231-SOV-11,142821.79,3,3,2,3,182.0,888.3533333333334,2020-09-17,2021-03-19,134200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,8621.790000000008,0.06424582712369603
PRJ-2020-231,PRJ-2020-231-SOV-12,218746.62,4,4,1,3,1267.0,804.8174999999999,2020-09-24,2021-04-22,0.0,1.0,Insulation by specialty sub; pricing based on current bid,218746.62,
PRJ-2020-232,PRJ-2020-232-SOV-03,172569.06999999998,4,4,2,3,742.0,584.9325,2020-05-22,2020-08-20,167700.0,0.85,70% shop fabrication; 30% field fab; standard material availability,4869.069999999978,0.029034406678592594
PRJ-2020-232,PRJ-2020-232-SOV-04,241370.43,3,3,2,3,441.0,923.4033333333333,2020-08-31,2020-10-06,234600.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,6770.429999999993,0.028859462915600993
PRJ-2020-232,PRJ-2020-232-SOV-05,198708.39,7,7,4,4,3185.0,842.407142857143,2020-08-07,2021-03-06,193200.0,0.9,Copper pricing based on current market rates,5508.390000000014,0.02851133540372678
PRJ-2020-232,PRJ-2020-232-SOV-06,105331.15000000001,7,7,1,4,3313.0,86.38142857142854,2020-07-21,2021-02-19,102400.0,0.9,Refrigerant pricing per current market; lineset routing direct,2931.1500000000087,0.028624511718750086
PRJ-2020-232,PRJ-2020-232-SOV-07,829629.77,4,4,3,3,39.0,160698.93,2020-09-17,2021-02-14,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,829629.77,
PRJ-2020-232,PRJ-2020-232-SOV-08,475212.14999999997,8,8,3,4,2335.0,4991.29,2020-06-18,2021-03-16,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,475212.14999999997,
PRJ-2020-232,PRJ-2020-232-SOV-09,529799.31,8,8,5,5,1607.0,12660.205,2020-07-14,2021-03-19,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,529799.31,
PRJ-2020-232,PRJ-2020-232-SOV-10,187179.9,7,7,3,4,377.0,646.97,2020-11-04,2021-06-16,181900.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,5279.899999999994,0.029026388125343562
PRJ-2020-232,PRJ-2020-232-SOV-11,100581.53,7,7,2,4,409.0,411.8728571428572,2020-10-20,2021-07-08,97700.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,2881.529999999999,0.029493654042988728
PRJ-2020-232,PRJ-2020-232-SOV-12,91179.66,8,8,2,4,1349.0,200.3175,2020-10-26,2021-07-04,0.0,1.0,Insulation by specialty sub; pricing based on current bid,91179.66,
PRJ-2020-233,PRJ-2020-233-SOV-03,157042.55,4,4,2,4,335.0,1195.6925,2020-02-20,2020-07-19,148600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,8442.549999999988,0.05681393001345887
PRJ-2020-233,PRJ-2020-233-SOV-04,167939.81,7,7,3,6,1518.0,183.46142857142857,2020-03-12,2020-06-01,158900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,9039.809999999998,0.05688993077407173
PRJ-2020-233,PRJ-2020-233-SOV-05,127455.01000000001,6,6,2,3,2378.0,460.58166666666665,2020-06-18,2020-11-23,120600.0,0.9,Copper pricing based on current market rates,6855.010000000009,0.05684087893864021
PRJ-2020-233,PRJ-2020-233-SOV-06,80451.51,4,4,1,4,1363.0,161.56500000000003,2020-04-17,2020-12-05,76100.0,0.9,Refrigerant pricing per current market; lineset routing direct,4351.509999999995,0.05718147174770032
PRJ-2020-233,PRJ-2020-233-SOV-07,358272.68,7,7,4,4,1157.0,16240.338571428572,2020-04-15,2020-11-10,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,358272.68,
PRJ-2020-233,PRJ-2020-233-SOV-08,425961.02,7,7,3,4,477.0,11690.642857142857,2020-05-12,2020-11-22,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,425961.02,
PRJ-2020-233,PRJ-2020-233-SOV-09,280912.33999999997,5,5,1,4,12.0,23380.869999999995,2020-04-28,2020-09-23,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,280912.33999999997,
PRJ-2020-233,PRJ-2020-233-SOV-10,109042.89000000001,8,8,3,4,327.0,393.265,2020-08-02,2021-02-01,103100.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,5942.890000000014,0.057641998060135924
PRJ-2020-233,PRJ-2020-233-SOV-11,56021.27,8,8,1,4,340.0,198.26125000000002,2020-07-28,2021-03-01,53000.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,3021.269999999997,0.05700509433962258
PRJ-2020-233,PRJ-2020-233-SOV-12,67781.78,8,8,3,6,2147.0,183.62,2020-09-09,2021-02-20,0.0,1.0,Insulation by specialty sub; pricing based on current bid,67781.78,
PRJ-2020-234,PRJ-2020-234-SOV-03,609821.75,7,7,5,4,1693.0,781.6442857142856,2020-02-08,2020-05-25,586800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,23021.75,0.03923270279481936
PRJ-2020-234,PRJ-2020-234-SOV-04,498077.35,6,6,2,4,1294.0,510.35999999999996,2020-02-07,2020-06-01,479300.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,18777.349999999977,0.039176611725432874
PRJ-2020-234,PRJ-2020-234-SOV-05,758842.22,5,5,4,4,1893.0,3910.472,2020-03-31,2020-08-03,730300.0,0.9,Copper pricing based on current market rates,28542.219999999972,0.03908287005340267
PRJ-2020-234,PRJ-2020-234-SOV-06,302670.38,8,8,2,4,881.0,1186.0787500000001,2020-03-09,2020-08-24,291200.0,0.9,Refrigerant pricing per current market; lineset routing direct,11470.380000000005,0.03939004120879123
PRJ-2020-234,PRJ-2020-234-SOV-07,1795102.6900000004,8,8,2,5,902.0,25642.42875,2020-03-15,2020-09-13,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1795102.6900000004,
PRJ-2020-234,PRJ-2020-234-SOV-08,1700100.5799999998,3,3,1,3,1338.0,5379.546666666666,2020-03-07,2020-06-29,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1700100.5799999998,
PRJ-2020-234,PRJ-2020-234-SOV-09,1341992.69,4,4,2,3,202.0,76482.61750000001,2020-07-01,2020-09-07,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1341992.69,
PRJ-2020-234,PRJ-2020-234-SOV-10,698122.3800000001,5,5,2,2,283.0,3494.972,2020-06-20,2020-11-18,671800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,26322.38000000012,0.039181869604049006
PRJ-2020-234,PRJ-2020-234-SOV-11,275164.71,4,4,2,2,137.0,2092.7725,2020-06-02,2020-11-13,264800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,10364.710000000021,0.03914165407854993
PRJ-2020-234,PRJ-2020-234-SOV-12,226800.67,7,7,2,5,1467.0,1369.3899999999999,2020-07-26,2020-11-26,0.0,1.0,Insulation by specialty sub; pricing based on current bid,226800.67,
PRJ-2020-235,PRJ-2020-235-SOV-03,634391.78,8,8,2,5,727.0,4062.9874999999997,2020-03-19,2020-09-09,646800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-12408.219999999972,-0.019184013605442134
PRJ-2020-235,PRJ-2020-235-SOV-04,822527.29,5,5,2,5,1267.0,1865.8080000000002,2020-02-22,2020-08-21,838700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-16172.709999999963,-0.019283069035411902
PRJ-2020-235,PRJ-2020-235-SOV-05,509152.42999999993,5,5,3,4,1765.0,1437.934,2020-07-23,2021-04-19,519100.0,0.9,Copper pricing based on current market rates,-9947.570000000065,-0.019163109227509276
PRJ-2020-235,PRJ-2020-235-SOV-06,295301.70999999996,3,3,1,2,1025.0,5576.656666666667,2020-05-26,2021-01-29,301100.0,0.9,Refrigerant pricing per current market; lineset routing direct,-5798.290000000037,-0.019257024244437187
PRJ-2020-235,PRJ-2020-235-SOV-07,2327257.83,8,8,2,6,225.0,126452.07000000002,2020-06-06,2021-03-17,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,2327257.83,
PRJ-2020-235,PRJ-2020-235-SOV-08,1085194.5599999998,8,8,2,6,1889.0,45411.600000000006,2020-06-10,2021-02-13,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1085194.5599999998,
PRJ-2020-235,PRJ-2020-235-SOV-09,902594.3400000001,8,8,4,4,2277.0,16147.71,2020-06-19,2021-02-23,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,902594.3400000001,
PRJ-2020-235,PRJ-2020-235-SOV-10,583525.83,7,7,3,5,286.0,4801.0314285714285,2020-11-06,2021-09-08,595000.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-11474.170000000042,-0.019284319327731163
PRJ-2020-235,PRJ-2020-235-SOV-11,295775.97,7,7,3,4,193.0,1795.3985714285714,2021-01-20,2021-05-30,301500.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-5724.030000000028,-0.018985174129353327
PRJ-2020-235,PRJ-2020-235-SOV-12,308205.20000000007,4,4,2,3,2822.0,127.3675,2021-01-08,2021-06-22,0.0,1.0,Insulation by specialty sub; pricing based on current bid,308205.20000000007,
PRJ-2020-236,PRJ-2020-236-SOV-03,382160.83999999997,6,6,2,4,1249.0,555.4050000000001,2020-01-25,2020-05-02,368200.0,0.85,70% shop fabrication; 30% field fab; standard material availability,13960.839999999967,0.03791645844649638
PRJ-2020-236,PRJ-2020-236-SOV-04,397410.35000000003,6,6,1,5,1800.0,451.55333333333334,2020-01-28,2020-05-05,382900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,14510.350000000035,0.03789592582919832
PRJ-2020-236,PRJ-2020-236-SOV-05,379910.56,8,8,3,5,4203.0,408.995,2020-03-11,2020-05-30,366100.0,0.9,Copper pricing based on current market rates,13810.559999999998,0.03772346353455339
PRJ-2020-236,PRJ-2020-236-SOV-06,244705.83999999997,6,6,1,5,2666.0,449.385,2020-03-15,2020-08-04,235800.0,0.9,Refrigerant pricing per current market; lineset routing direct,8905.839999999967,0.03776861747243413
PRJ-2020-236,PRJ-2020-236-SOV-07,1520140.0999999999,8,8,3,5,20.0,100385.27750000001,2020-04-17,2020-08-05,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,1520140.0999999999,
PRJ-2020-236,PRJ-2020-236-SOV-08,1035306.62,6,6,2,4,62.0,34079.245,2020-03-12,2020-06-26,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,1035306.62,
PRJ-2020-236,PRJ-2020-236-SOV-09,573349.5800000001,5,5,3,4,195.0,41549.648,2020-03-25,2020-08-01,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,573349.5800000001,
PRJ-2020-236,PRJ-2020-236-SOV-10,298744.89999999997,8,8,2,3,265.0,2561.165,2020-05-17,2020-09-24,287800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,10944.899999999965,0.038029534398887996
PRJ-2020-236,PRJ-2020-236-SOV-11,102614.84999999999,4,4,2,2,110.0,953.5725,2020-05-07,2020-09-09,98800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,3814.8499999999913,0.03861184210526307
PRJ-2020-236,PRJ-2020-236-SOV-12,275370.2,7,7,2,5,2861.0,279.0285714285714,2020-06-19,2020-09-20,0.0,1.0,Insulation by specialty sub; pricing based on current bid,275370.2,
PRJ-2020-237,PRJ-2020-237-SOV-03,1114408.06,8,8,3,5,1937.0,954.3325000000001,2020-05-01,2020-09-18,1052800.0,0.85,70% shop fabrication; 30% field fab; standard material availability,61608.060000000056,0.05851829407294838
PRJ-2020-237,PRJ-2020-237-SOV-04,1318438.72,3,3,1,3,306.0,5319.263333333333,2020-06-10,2020-08-31,1245500.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,72938.71999999997,0.05856179847450821
PRJ-2020-237,PRJ-2020-237-SOV-05,1237106.08,7,7,3,3,1654.0,8500.295714285716,2020-06-08,2021-02-19,1168700.0,0.9,Copper pricing based on current market rates,68406.08000000007,0.058531770343116345
PRJ-2020-237,PRJ-2020-237-SOV-06,405462.74,4,4,1,2,1101.0,2536.4725,2020-06-07,2020-12-01,383000.0,0.9,Refrigerant pricing per current market; lineset routing direct,22462.73999999999,0.058649451697127916
PRJ-2020-237,PRJ-2020-237-SOV-07,2951174.4899999998,8,8,3,4,849.0,101893.63375,2020-07-12,2021-01-08,0.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,2951174.4899999998,
PRJ-2020-237,PRJ-2020-237-SOV-08,3381060.2600000002,6,6,2,4,84.0,231001.19166666665,2020-08-15,2021-03-07,0.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,3381060.2600000002,
PRJ-2020-237,PRJ-2020-237-SOV-09,1472774.8099999998,3,3,1,3,472.0,365338.32666666666,2020-07-25,2021-01-27,0.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,1472774.8099999998,
PRJ-2020-237,PRJ-2020-237-SOV-10,602180.1300000001,6,6,2,3,267.0,5575.598333333332,2020-11-23,2021-06-15,568800.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,33380.13000000012,0.058685179324894726
PRJ-2020-237,PRJ-2020-237-SOV-11,392311.92000000004,7,7,2,5,265.0,2162.2385714285715,2020-10-31,2021-06-09,370600.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,21711.920000000042,0.05858586076632499
PRJ-2020-237,PRJ-2020-237-SOV-12,694056.6799999999,3,3,2,3,1274.0,668.77,2020-11-28,2020-12-12,0.0,1.0,Insulation by specialty sub; pricing based on current bid,694056.6799999999,
PRJ-2020-238,PRJ-2020-238-SOV-03,235976.47999999998,8,8,3,4,1942.0,248.65625,2020-03-24,2020-06-16,227100.0,0.85,70% shop fabrication; 30% field fab; standard material availability,8876.479999999981,0.03908621752531916
PRJ-2020-238,PRJ-2020-238-SOV-04,334432.61,3,3,1,3,754.0,7649.459999999999,2020-01-31,2020-04-27,321900.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,12532.609999999986,0.03893324013668837
