project_id,sov_line_id,num_deliveries,num_unique_deliveries,num_material_categories,num_vendors,total_quantity,avg_unit_cost,total_material_cost,first_delivery_date,last_delivery_date
PRJ-2020-179,PRJ-2020-179-SOV-06,7,7,2,4,2644.0,2614.0899999999997,442056.7800000001,2020-07-12,2021-08-21
PRJ-2020-179,PRJ-2020-179-SOV-07,3,3,2,1,12.0,219281.29333333333,2146206.71,2020-07-11,2021-05-09
PRJ-2020-179,PRJ-2020-179-SOV-08,6,6,3,3,1232.0,43610.53166666667,1447105.57,2020-08-29,2021-09-06
PRJ-2020-179,PRJ-2020-179-SOV-09,5,5,3,4,2334.0,113008.36799999999,1290251.74,2020-08-05,2021-06-18
PRJ-2020-179,PRJ-2020-179-SOV-10,6,6,3,4,169.0,5069.988333333334,709330.83,2021-06-06,2021-12-25
PRJ-2020-179,PRJ-2020-179-SOV-11,5,5,1,4,217.0,1687.748,300252.99,2021-04-21,2022-02-03
PRJ-2020-179,PRJ-2020-179-SOV-12,6,6,3,4,2262.0,683.285,469758.09,2021-05-11,2021-12-16
PRJ-2020-180,PRJ-2020-180-SOV-03,5,5,1,2,401.0,2264.494,330723.96,2020-03-28,2020-10-12
PRJ-2020-180,PRJ-2020-180-SOV-04,4,4,1,2,1186.0,335.03,332678.88,2020-02-22,2020-09-09
PRJ-2020-180,PRJ-2020-180-SOV-05,4,4,2,3,1736.0,714.2750000000001,425571.51,2020-05-03,2021-04-22
PRJ-2020-180,PRJ-2020-180-SOV-06,6,6,3,4,831.0,1043.9766666666667,136610.02,2020-05-04,2021-02-23
PRJ-2020-180,PRJ-2020-180-SOV-07,3,3,2,2,645.0,63259.329999999994,884054.91,2020-06-07,2021-02-20
PRJ-2020-180,PRJ-2020-180-SOV-08,4,4,1,3,19.0,70038.1475,893534.88,2020-05-02,2020-10-31
PRJ-2020-180,PRJ-2020-180-SOV-09,6,6,1,5,789.0,22149.579999999998,356081.69999999995,2020-05-07,2021-04-23
PRJ-2020-180,PRJ-2020-180-SOV-10,4,4,1,3,173.0,2494.4049999999997,306355.17,2020-10-27,2021-04-23
PRJ-2020-180,PRJ-2020-180-SOV-11,5,5,1,5,218.0,836.0559999999999,104580.20999999999,2021-01-25,2021-07-22
PRJ-2020-180,PRJ-2020-180-SOV-12,5,5,1,4,1388.0,214.112,135854.9,2020-12-18,2021-08-27
PRJ-2020-181,PRJ-2020-181-SOV-03,4,4,2,3,661.0,3161.5299999999997,1237354.42,2020-04-08,2020-05-28
PRJ-2020-181,PRJ-2020-181-SOV-04,5,5,2,2,989.0,2967.4700000000003,1403509.8,2020-06-08,2020-07-25
PRJ-2020-181,PRJ-2020-181-SOV-05,5,5,1,4,2066.0,1617.782,1371926.26,2020-11-04,2021-01-21
PRJ-2020-181,PRJ-2020-181-SOV-06,5,5,1,4,1299.0,1226.404,627803.1499999999,2020-07-20,2021-02-26
PRJ-2020-181,PRJ-2020-181-SOV-07,4,4,2,4,55.0,95654.3325,3358271.85,2020-07-07,2021-01-22
PRJ-2020-181,PRJ-2020-181-SOV-08,8,8,3,5,1066.0,109445.87375,3718941.19,2020-06-11,2021-01-18
PRJ-2020-181,PRJ-2020-181-SOV-09,8,8,3,5,2607.0,65349.229999999996,2284972.8,2020-07-29,2021-02-01
PRJ-2020-181,PRJ-2020-181-SOV-10,3,3,2,2,189.0,3810.2466666666674,826538.3400000001,2021-01-18,2021-03-30
PRJ-2020-181,PRJ-2020-181-SOV-11,5,5,2,4,158.0,3931.8419999999996,442987.15,2020-11-06,2021-06-08
PRJ-2020-181,PRJ-2020-181-SOV-12,6,6,2,5,2713.0,520.3899999999999,575605.01,2020-10-29,2021-06-06
PRJ-2020-182,PRJ-2020-182-SOV-03,8,8,1,5,1106.0,482.555,313001.15,2020-04-17,2020-10-10
PRJ-2020-182,PRJ-2020-182-SOV-04,5,5,1,3,1097.0,429.68,261789.38999999998,2020-05-23,2020-08-19
PRJ-2020-182,PRJ-2020-182-SOV-05,6,6,2,4,1729.0,1422.3500000000001,198922.45,2020-08-10,2021-03-20
PRJ-2020-182,PRJ-2020-182-SOV-06,8,8,1,4,2589.0,326.35749999999996,108592.6,2020-06-13,2021-03-03
PRJ-2020-182,PRJ-2020-182-SOV-07,5,5,4,4,130.0,34334.346,962463.0700000001,2020-07-05,2021-03-03
PRJ-2020-182,PRJ-2020-182-SOV-08,4,4,2,4,660.0,46960.2325,813658.48,2020-06-11,2020-12-13
PRJ-2020-182,PRJ-2020-182-SOV-09,5,5,2,5,1184.0,8007.064,472358.91,2020-06-25,2020-10-31
PRJ-2020-182,PRJ-2020-182-SOV-10,7,7,3,5,337.0,758.8185714285715,189714.78,2020-11-01,2021-05-25
PRJ-2020-182,PRJ-2020-182-SOV-11,8,8,2,5,245.0,337.5,74776.06999999999,2020-11-11,2021-05-06
PRJ-2020-182,PRJ-2020-182-SOV-12,6,6,1,4,1151.0,808.5916666666667,161529.06999999998,2020-11-04,2021-06-06
PRJ-2020-183,PRJ-2020-183-SOV-03,5,5,2,3,1952.0,246.67599999999993,500937.55,2020-04-29,2021-01-15
PRJ-2020-183,PRJ-2020-183-SOV-04,8,8,3,4,2138.0,861.3850000000001,656567.1799999999,2020-03-20,2021-01-14
PRJ-2020-183,PRJ-2020-183-SOV-05,3,3,2,3,916.0,2757.5866666666666,464811.74,2020-09-14,2020-10-04
PRJ-2020-183,PRJ-2020-183-SOV-06,7,7,2,4,1739.0,646.5642857142858,179801.62999999998,2020-07-29,2021-09-01
PRJ-2020-183,PRJ-2020-183-SOV-07,3,3,2,3,42.0,138264.72,1405758.84,2020-10-14,2021-01-13
PRJ-2020-183,PRJ-2020-183-SOV-08,4,4,2,3,1432.0,17565.9075,862260.99,2020-07-01,2021-04-28
PRJ-2020-183,PRJ-2020-183-SOV-09,4,4,2,3,39.0,77764.77,902478.02,2020-08-02,2021-05-30
PRJ-2020-183,PRJ-2020-183-SOV-10,5,5,1,5,275.0,3416.9119999999994,477819.3,2021-04-27,2022-02-09
PRJ-2020-183,PRJ-2020-183-SOV-11,6,6,1,5,337.0,592.4333333333333,175251.02,2021-03-28,2022-03-09
PRJ-2020-183,PRJ-2020-183-SOV-12,3,3,1,3,674.0,1600.8966666666668,213604.44999999998,2021-07-07,2021-11-15
PRJ-2020-184,PRJ-2020-184-SOV-03,7,7,2,4,1163.0,525.7042857142857,144662.31,2020-03-31,2020-11-13
PRJ-2020-184,PRJ-2020-184-SOV-04,7,7,1,3,1749.0,711.1985714285713,189401.88000000003,2020-05-15,2020-11-21
PRJ-2020-184,PRJ-2020-184-SOV-05,8,8,1,4,2911.0,1123.92875,244373.28000000003,2020-08-11,2021-07-25
PRJ-2020-184,PRJ-2020-184-SOV-06,4,4,2,3,786.0,722.955,113570.4,2020-07-02,2021-04-10
PRJ-2020-184,PRJ-2020-184-SOV-07,3,3,2,2,135.0,5753.756666666665,537812.97,2020-07-31,2021-04-03
PRJ-2020-184,PRJ-2020-184-SOV-08,5,5,2,4,46.0,48110.282,534353.77,2020-08-26,2021-04-25
PRJ-2020-184,PRJ-2020-184-SOV-09,5,5,2,4,10.0,57890.344,391889.45999999996,2020-12-01,2021-06-17
PRJ-2020-184,PRJ-2020-184-SOV-10,3,3,2,3,190.0,1388.5433333333333,181442.24,2021-03-24,2021-08-29
PRJ-2020-184,PRJ-2020-184-SOV-11,5,5,3,4,219.0,801.99,96685.67,2021-01-14,2021-10-10
PRJ-2020-184,PRJ-2020-184-SOV-12,4,4,2,3,933.0,426.02,108442.79,2020-12-19,2021-11-25
PRJ-2020-185,PRJ-2020-185-SOV-03,5,5,2,3,1471.0,119.86999999999998,127209.63,2020-04-27,2020-09-26
PRJ-2020-185,PRJ-2020-185-SOV-04,7,7,2,4,1821.0,129.24714285714285,134932.84,2020-04-23,2020-11-04
PRJ-2020-185,PRJ-2020-185-SOV-05,8,8,1,5,2373.0,319.665,125454.86000000002,2020-10-19,2021-04-07
PRJ-2020-185,PRJ-2020-185-SOV-06,3,3,3,3,177.0,741.2599999999999,83993.54,2020-07-31,2021-02-12
PRJ-2020-185,PRJ-2020-185-SOV-07,4,4,1,3,13.0,27454.8575,380806.95999999996,2020-08-13,2021-04-05
PRJ-2020-185,PRJ-2020-185-SOV-08,4,4,3,4,21.0,16513.557500000003,301187.32999999996,2020-06-24,2021-04-11
PRJ-2020-185,PRJ-2020-185-SOV-09,6,6,1,4,1895.0,11840.19333333333,207951.75,2020-06-20,2021-04-19
PRJ-2020-185,PRJ-2020-185-SOV-10,7,7,2,5,446.0,312.64,95130.95,2020-12-05,2021-08-14
PRJ-2020-185,PRJ-2020-185-SOV-11,5,5,2,5,271.0,365.62399999999997,67806.43,2020-11-19,2021-07-18
PRJ-2020-185,PRJ-2020-185-SOV-12,7,7,3,3,1422.0,164.50571428571425,62672.420000000006,2020-12-03,2021-08-02
PRJ-2020-186,PRJ-2020-186-SOV-03,8,8,2,4,1270.0,917.6212499999999,656044.1599999999,2020-03-19,2020-06-19
PRJ-2020-186,PRJ-2020-186-SOV-04,3,3,3,3,439.0,31832.166666666668,1448902.59,2020-03-13,2020-06-16
PRJ-2020-186,PRJ-2020-186-SOV-05,3,3,3,2,1191.0,9936.643333333333,692724.03,2020-05-29,2020-10-12
PRJ-2020-186,PRJ-2020-186-SOV-06,8,8,2,4,2723.0,3666.72875,513831.41000000003,2020-04-03,2020-11-08
PRJ-2020-186,PRJ-2020-186-SOV-07,6,6,1,3,30.0,269685.1533333334,3148107.0599999996,2020-04-17,2020-08-12
PRJ-2020-186,PRJ-2020-186-SOV-08,8,8,3,5,409.0,18738.86625,2486330.34,2020-04-02,2020-11-09
PRJ-2020-186,PRJ-2020-186-SOV-09,7,7,3,6,959.0,73530.35285714286,1533556.6199999999,2020-04-20,2020-11-04
PRJ-2020-186,PRJ-2020-186-SOV-10,6,6,2,4,197.0,6916.245,554895.35,2020-08-07,2021-01-20
PRJ-2020-186,PRJ-2020-186-SOV-11,4,4,1,3,115.0,2726.6675,316906.62,2020-09-19,2021-01-27
PRJ-2020-186,PRJ-2020-186-SOV-12,7,7,3,5,2087.0,273.25857142857143,451371.01,2020-08-18,2020-12-24
PRJ-2020-187,PRJ-2020-187-SOV-03,8,8,3,5,1600.0,337.475,289073.11000000004,2020-03-04,2020-07-18
PRJ-2020-187,PRJ-2020-187-SOV-04,7,7,3,6,1321.0,643.8914285714285,402454.02999999997,2020-03-01,2020-07-25
PRJ-2020-187,PRJ-2020-187-SOV-05,8,8,4,5,3066.0,1148.6149999999998,436590.95000000007,2020-05-07,2021-01-15
PRJ-2020-187,PRJ-2020-187-SOV-06,5,5,1,4,994.0,653.64,193004.39,2020-05-02,2021-01-26
PRJ-2020-187,PRJ-2020-187-SOV-07,5,5,4,3,19.0,93198.292,1102949.28,2020-05-20,2021-01-26
PRJ-2020-187,PRJ-2020-187-SOV-08,3,3,1,2,884.0,248064.18000000002,946523.96,2020-08-20,2021-01-08
PRJ-2020-187,PRJ-2020-187-SOV-09,6,6,3,4,1328.0,1724.7383333333335,529908.03,2020-05-05,2020-10-31
PRJ-2020-187,PRJ-2020-187-SOV-10,3,3,2,2,109.0,4535.623333333334,243351.63,2020-09-09,2021-02-24
PRJ-2020-187,PRJ-2020-187-SOV-11,6,6,2,2,243.0,1164.1499999999999,202805.05,2020-08-31,2021-05-06
PRJ-2020-187,PRJ-2020-187-SOV-12,6,6,3,4,2133.0,304.6683333333333,167147.95,2020-09-26,2021-04-09
PRJ-2020-188,PRJ-2020-188-SOV-03,4,4,2,3,656.0,968.0125,288472.09,2020-02-17,2020-06-16
PRJ-2020-188,PRJ-2020-188-SOV-04,3,3,1,2,791.0,409.68666666666667,288422.56,2020-04-04,2020-08-01
PRJ-2020-188,PRJ-2020-188-SOV-05,5,5,1,3,2409.0,201.896,370276.49,2020-06-21,2020-12-20
PRJ-2020-188,PRJ-2020-188-SOV-06,8,8,3,5,2649.0,235.095,134197.34,2020-04-13,2020-11-24
PRJ-2020-188,PRJ-2020-188-SOV-07,7,7,1,5,776.0,26443.962857142855,818499.9099999999,2020-04-24,2020-10-17
PRJ-2020-188,PRJ-2020-188-SOV-08,7,7,1,5,528.0,11768.152857142855,556828.85,2020-04-23,2021-01-10
PRJ-2020-188,PRJ-2020-188-SOV-09,7,7,2,4,1063.0,4730.221428571428,424123.92999999993,2020-04-15,2021-02-01
PRJ-2020-188,PRJ-2020-188-SOV-10,8,8,3,5,430.0,371.24375000000003,174877.06000000003,2020-09-21,2021-02-25
PRJ-2020-188,PRJ-2020-188-SOV-11,5,5,1,3,262.0,551.8019999999999,102295.31000000001,2020-10-19,2021-03-29
PRJ-2020-188,PRJ-2020-188-SOV-12,3,3,1,3,540.0,1724.9266666666665,123036.48000000001,2020-10-07,2021-01-16
PRJ-2020-189,PRJ-2020-189-SOV-03,6,6,3,3,1396.0,689.9833333333332,652189.6799999999,2020-04-13,2020-09-30
PRJ-2020-189,PRJ-2020-189-SOV-04,7,7,2,4,1148.0,4599.062857142858,681356.23,2020-05-07,2020-12-20
PRJ-2020-189,PRJ-2020-189-SOV-05,5,5,3,5,2520.0,1750.9659999999997,1060025.47,2020-07-02,2021-04-20
PRJ-2020-189,PRJ-2020-189-SOV-06,7,7,2,5,2348.0,1302.6485714285716,605925.5,2020-10-04,2021-07-26
PRJ-2020-189,PRJ-2020-189-SOV-07,6,6,1,4,1639.0,25208.536666666667,2635338.86,2020-07-19,2021-04-02
PRJ-2020-189,PRJ-2020-189-SOV-08,8,8,1,5,1067.0,55207.623750000006,2117868.14,2020-07-02,2021-07-25
PRJ-2020-189,PRJ-2020-189-SOV-09,7,7,3,6,17.0,154379.69142857144,1918049.7799999998,2020-06-21,2021-06-08
PRJ-2020-189,PRJ-2020-189-SOV-10,5,5,1,3,237.0,3147.9700000000003,664515.5700000001,2021-03-12,2021-11-23
PRJ-2020-189,PRJ-2020-189-SOV-11,4,4,3,3,192.0,2899.4025,352629.9,2021-03-27,2021-09-20
PRJ-2020-189,PRJ-2020-189-SOV-12,7,7,1,5,673.0,1466.142857142857,585969.16,2021-01-03,2021-09-20
PRJ-2020-190,PRJ-2020-190-SOV-03,7,7,1,6,1224.0,557.77,296361.62,2020-02-03,2020-05-23
PRJ-2020-190,PRJ-2020-190-SOV-04,4,4,2,3,993.0,665.1649999999998,243165.11,2020-03-20,2020-04-23
PRJ-2020-190,PRJ-2020-190-SOV-05,8,8,2,5,3411.0,247.85624999999996,146881.44000000003,2020-03-02,2020-08-05
PRJ-2020-190,PRJ-2020-190-SOV-06,3,3,2,2,1216.0,311.08666666666664,123360.18,2020-03-26,2020-07-23
PRJ-2020-190,PRJ-2020-190-SOV-07,5,5,3,3,202.0,52501.83200000001,607058.04,2020-03-10,2020-09-08
PRJ-2020-190,PRJ-2020-190-SOV-08,4,4,2,3,70.0,26183.965,539184.57,2020-03-21,2020-06-24
PRJ-2020-190,PRJ-2020-190-SOV-09,7,7,1,5,1012.0,6805.307142857144,340218.80999999994,2020-03-19,2020-09-04
PRJ-2020-190,PRJ-2020-190-SOV-10,7,7,1,4,214.0,1244.6742857142858,165775.72,2020-05-26,2020-10-05
PRJ-2020-190,PRJ-2020-190-SOV-11,3,3,2,3,106.0,884.35,87538.97,2020-08-16,2020-11-19
PRJ-2020-190,PRJ-2020-190-SOV-12,6,6,2,4,2381.0,124.41666666666667,98726.71,2020-08-08,2020-09-23
PRJ-2020-191,PRJ-2020-191-SOV-03,5,5,2,3,843.0,5937.482000000001,1968070.08,2020-05-19,2020-06-23
PRJ-2020-191,PRJ-2020-191-SOV-04,7,7,2,5,1331.0,1382.144285714286,1595662.8599999999,2020-03-22,2020-07-03
PRJ-2020-191,PRJ-2020-191-SOV-05,5,5,2,4,1728.0,5604.084,1423663.83,2020-07-22,2020-09-24
PRJ-2020-191,PRJ-2020-191-SOV-06,4,4,2,3,2231.0,389.15000000000003,914627.2999999999,2020-07-25,2020-09-01
PRJ-2020-191,PRJ-2020-191-SOV-07,5,5,2,3,702.0,86493.66200000001,3920745.7899999996,2020-04-24,2020-09-21
PRJ-2020-191,PRJ-2020-191-SOV-08,6,6,1,3,54.0,111557.62833333334,2946094.62,2020-06-01,2020-09-27
PRJ-2020-191,PRJ-2020-191-SOV-09,6,6,1,4,516.0,115092.86333333334,2947542.99,2020-05-08,2020-08-07
PRJ-2020-191,PRJ-2020-191-SOV-10,6,6,2,5,143.0,13660.253333333334,1687981.54,2020-07-24,2020-11-05
PRJ-2020-191,PRJ-2020-191-SOV-11,8,8,2,4,265.0,2029.8362499999998,495513.44,2020-07-06,2020-11-30
PRJ-2020-191,PRJ-2020-191-SOV-12,7,7,2,4,2079.0,1952.33,818673.8000000002,2020-07-09,2020-10-26
PRJ-2020-192,PRJ-2020-192-SOV-03,5,5,3,5,1191.0,1141.2959999999998,796910.3500000001,2020-04-21,2020-06-22
PRJ-2020-192,PRJ-2020-192-SOV-04,5,5,4,3,713.0,1729.8379999999997,654867.92,2020-02-29,2020-05-08
PRJ-2020-192,PRJ-2020-192-SOV-05,4,4,1,2,1764.0,772.5274999999999,544596.85,2020-07-19,2020-11-15
PRJ-2020-192,PRJ-2020-192-SOV-06,8,8,2,5,1696.0,961.8174999999999,380474.45,2020-05-28,2020-12-10
PRJ-2020-192,PRJ-2020-192-SOV-07,8,8,3,5,1070.0,51000.479999999996,1727787.5599999998,2020-04-15,2020-11-23
PRJ-2020-192,PRJ-2020-192-SOV-08,3,3,1,3,33.0,359051.0533333333,1637610.27,2020-10-03,2020-11-27
PRJ-2020-192,PRJ-2020-192-SOV-09,4,4,3,3,317.0,34352.19,827034.85,2020-06-11,2020-10-15
PRJ-2020-192,PRJ-2020-192-SOV-10,6,6,2,3,282.0,1731.0333333333335,372945.58,2020-09-10,2021-04-09
PRJ-2020-192,PRJ-2020-192-SOV-11,5,5,2,2,251.0,796.566,210213.65,2020-10-18,2021-03-08
PRJ-2020-192,PRJ-2020-192-SOV-12,6,6,2,3,2169.0,108.64166666666667,222137.72999999998,2020-08-22,2021-04-14
PRJ-2020-193,PRJ-2020-193-SOV-03,5,5,2,3,884.0,485.98799999999994,323384.54000000004,2020-07-08,2021-01-23
PRJ-2020-193,PRJ-2020-193-SOV-04,6,6,1,3,726.0,663.2299999999999,429135.95,2020-05-11,2021-01-25
PRJ-2020-193,PRJ-2020-193-SOV-05,7,7,3,4,1572.0,603.3271428571427,392466.94999999995,2020-09-01,2021-09-26
PRJ-2020-193,PRJ-2020-193-SOV-06,8,8,2,5,2623.0,1326.66875,252571.55,2020-09-15,2021-08-24
PRJ-2020-193,PRJ-2020-193-SOV-07,5,5,2,5,51.0,150433.38799999998,1439224.79,2020-12-14,2021-05-25
PRJ-2020-193,PRJ-2020-193-SOV-08,6,6,3,5,575.0,91679.00166666666,1503335.52,2020-08-07,2021-09-27
PRJ-2020-193,PRJ-2020-193-SOV-09,3,3,1,2,359.0,90898.68333333333,907402.73,2020-11-07,2020-12-14
PRJ-2020-193,PRJ-2020-193-SOV-10,7,7,2,6,213.0,1915.482857142857,267616.67,2021-02-04,2022-02-21
PRJ-2020-193,PRJ-2020-193-SOV-11,8,8,3,4,446.0,665.1687499999999,232014.15000000002,2021-03-02,2022-01-22
PRJ-2020-193,PRJ-2020-193-SOV-12,8,8,2,5,1837.0,662.5075,288451.73999999993,2021-03-31,2021-12-27
PRJ-2020-194,PRJ-2020-194-SOV-03,6,6,2,5,1019.0,880.2316666666666,450160.18999999994,2020-03-15,2020-05-21
PRJ-2020-194,PRJ-2020-194-SOV-04,3,3,2,3,641.0,2858.7099999999996,602948.05,2020-03-16,2020-04-29
PRJ-2020-194,PRJ-2020-194-SOV-05,8,8,3,4,3066.0,2061.9824999999996,558561.97,2020-03-23,2020-08-05
PRJ-2020-194,PRJ-2020-194-SOV-06,7,7,4,5,1589.0,2087.9728571428573,473121.51,2020-03-19,2020-08-28
PRJ-2020-194,PRJ-2020-194-SOV-07,6,6,2,5,716.0,119008.96166666667,2366985.43,2020-04-25,2020-08-08
PRJ-2020-194,PRJ-2020-194-SOV-08,6,6,1,3,1263.0,6253.84,1770761.81,2020-03-27,2020-08-23
PRJ-2020-194,PRJ-2020-194-SOV-09,6,6,3,4,429.0,81131.02166666665,808052.05,2020-06-10,2020-08-28
PRJ-2020-194,PRJ-2020-194-SOV-10,5,5,3,3,294.0,1524.3260000000002,485526.57,2020-07-10,2020-09-09
PRJ-2020-194,PRJ-2020-194-SOV-11,8,8,2,4,343.0,1395.2400000000002,202896.5,2020-06-10,2020-10-06
PRJ-2020-194,PRJ-2020-194-SOV-12,3,3,1,3,256.0,1309.7300000000002,355280.36,2020-07-01,2020-08-29
PRJ-2020-195,PRJ-2020-195-SOV-03,3,3,3,3,451.0,5366.186666666667,472573.5,2020-03-30,2020-07-20
PRJ-2020-195,PRJ-2020-195-SOV-04,6,6,2,5,1014.0,1958.8383333333338,448323.36,2020-04-19,2020-10-06
PRJ-2020-195,PRJ-2020-195-SOV-05,6,6,2,5,2839.0,1947.0716666666665,417956.25,2020-07-17,2021-03-04
PRJ-2020-195,PRJ-2020-195-SOV-06,8,8,1,4,1489.0,665.84875,392886.36000000004,2020-06-11,2021-03-13
PRJ-2020-195,PRJ-2020-195-SOV-07,8,8,3,6,944.0,72807.6,2044468.84,2020-05-29,2021-02-10
PRJ-2020-195,PRJ-2020-195-SOV-08,4,4,1,3,464.0,143604.02500000002,1433088.4600000002,2020-07-26,2021-01-31
PRJ-2020-195,PRJ-2020-195-SOV-09,6,6,3,5,1769.0,22728.51833333333,1023724.38,2020-07-18,2021-02-12
PRJ-2020-195,PRJ-2020-195-SOV-10,4,4,2,3,103.0,5046.4375,575226.64,2020-12-16,2021-05-15
PRJ-2020-195,PRJ-2020-195-SOV-11,8,8,2,3,288.0,1024.9699999999998,210658.62999999998,2020-10-09,2021-06-14
PRJ-2020-195,PRJ-2020-195-SOV-12,7,7,2,4,2851.0,563.3214285714287,301310.94999999995,2020-11-25,2021-06-09
PRJ-2020-196,PRJ-2020-196-SOV-03,8,8,2,4,1571.0,2887.7499999999995,985729.03,2020-02-25,2020-09-12
PRJ-2020-196,PRJ-2020-196-SOV-04,7,7,3,5,1464.0,876.102857142857,1058057.99,2020-01-29,2020-08-15
PRJ-2020-196,PRJ-2020-196-SOV-05,6,6,4,4,3059.0,2050.433333333333,1128271.91,2020-08-17,2020-12-16
PRJ-2020-196,PRJ-2020-196-SOV-06,3,3,2,2,67.0,12008.923333333334,422654.95,2020-06-07,2020-09-22
PRJ-2020-196,PRJ-2020-196-SOV-07,4,4,1,3,821.0,483751.11500000005,4378187.77,2020-05-24,2021-01-27
PRJ-2020-196,PRJ-2020-196-SOV-08,6,6,2,5,63.0,156355.7066666667,3714920.52,2020-05-12,2021-02-16
PRJ-2020-196,PRJ-2020-196-SOV-09,6,6,2,5,874.0,103015.59833333334,1880400.33,2020-04-29,2021-03-16
PRJ-2020-196,PRJ-2020-196-SOV-10,5,5,2,4,142.0,6202.8240000000005,751402.25,2020-10-10,2021-05-09
PRJ-2020-196,PRJ-2020-196-SOV-11,5,5,2,3,253.0,2118.652,383314.14,2020-11-11,2021-07-09
PRJ-2020-196,PRJ-2020-196-SOV-12,6,6,3,5,2534.0,3577.7100000000005,692372.47,2020-09-27,2021-07-26
PRJ-2020-197,PRJ-2020-197-SOV-03,3,3,2,3,620.0,163.52,95090.24,2020-04-18,2020-05-14
PRJ-2020-197,PRJ-2020-197-SOV-04,5,5,1,4,1181.0,250.10999999999999,93397.95,2020-03-03,2020-05-19
PRJ-2020-197,PRJ-2020-197-SOV-05,3,3,3,2,964.0,146.23333333333332,78749.22,2020-04-10,2020-09-15
PRJ-2020-197,PRJ-2020-197-SOV-06,5,5,1,3,874.0,206.98200000000003,30021.660000000003,2020-05-21,2020-08-01
PRJ-2020-197,PRJ-2020-197-SOV-07,5,5,2,2,105.0,2850.476,225519.59,2020-04-22,2020-08-28
PRJ-2020-197,PRJ-2020-197-SOV-08,5,5,2,4,759.0,4796.696,211943.00000000003,2020-04-09,2020-09-21
PRJ-2020-197,PRJ-2020-197-SOV-09,8,8,3,5,1015.0,2066.1662499999998,127345.56000000001,2020-04-23,2020-09-14
PRJ-2020-197,PRJ-2020-197-SOV-10,5,5,1,4,237.0,285.886,74841.99999999999,2020-06-25,2020-10-07
PRJ-2020-197,PRJ-2020-197-SOV-11,5,5,1,4,192.0,263.28000000000003,37678.78999999999,2020-06-26,2020-11-19
PRJ-2020-197,PRJ-2020-197-SOV-12,4,4,3,2,1831.0,82.96000000000001,38574.36,2020-06-24,2020-08-05
PRJ-2020-198,PRJ-2020-198-SOV-03,5,5,1,4,536.0,863.7379999999999,488492.69000000006,2020-04-15,2020-08-19
PRJ-2020-198,PRJ-2020-198-SOV-04,6,6,1,4,1186.0,691.0083333333333,430446.22000000003,2020-04-06,2020-08-28
PRJ-2020-198,PRJ-2020-198-SOV-05,8,8,3,5,2334.0,2997.2875,381447.84,2020-07-19,2020-12-13
PRJ-2020-198,PRJ-2020-198-SOV-06,6,6,1,5,960.0,607.4433333333334,183173.87,2020-05-25,2020-12-18
PRJ-2020-198,PRJ-2020-198-SOV-07,4,4,3,4,115.0,76010.045,1143212.4,2020-07-07,2020-12-26
PRJ-2020-198,PRJ-2020-198-SOV-08,3,3,3,3,53.0,31785.186666666665,1005809.13,2020-05-29,2020-11-29
PRJ-2020-198,PRJ-2020-198-SOV-09,4,4,2,3,178.0,45024.212499999994,516585.3,2020-07-12,2020-11-09
PRJ-2020-198,PRJ-2020-198-SOV-10,5,5,1,4,174.0,1830.554,264528.06,2020-10-24,2021-03-26
PRJ-2020-198,PRJ-2020-198-SOV-11,7,7,1,5,326.0,626.5285714285716,129925.04000000001,2020-09-24,2021-01-17
PRJ-2020-198,PRJ-2020-198-SOV-12,3,3,2,3,1629.0,177.53,232681.59,2020-11-10,2021-04-01
PRJ-2020-199,PRJ-2020-199-SOV-03,5,5,2,3,970.0,1084.198,626795.7500000001,2020-03-01,2020-06-10
PRJ-2020-199,PRJ-2020-199-SOV-04,6,6,3,4,2198.0,1108.2899999999997,946174.3500000001,2020-03-09,2020-07-10
PRJ-2020-199,PRJ-2020-199-SOV-05,4,4,1,3,471.0,3169.4725,616979.3400000001,2020-04-22,2020-07-25
PRJ-2020-199,PRJ-2020-199-SOV-06,3,3,2,3,1432.0,329.31333333333333,251863.3,2020-04-20,2020-10-27
PRJ-2020-199,PRJ-2020-199-SOV-07,3,3,1,3,7.0,200380.87,1652757.9300000002,2020-10-02,2020-11-12
PRJ-2020-199,PRJ-2020-199-SOV-08,4,4,3,3,1807.0,17079.735,1463868.98,2020-03-25,2020-07-01
PRJ-2020-199,PRJ-2020-199-SOV-09,8,8,2,5,212.0,46766.302500000005,1233869.23,2020-04-26,2020-10-24
PRJ-2020-199,PRJ-2020-199-SOV-10,7,7,1,4,284.0,2825.1171428571433,367867.77,2020-07-25,2021-02-09
PRJ-2020-199,PRJ-2020-199-SOV-11,7,7,4,5,297.0,730.3628571428571,166219.43,2020-07-24,2020-12-07
PRJ-2020-199,PRJ-2020-199-SOV-12,7,7,4,3,3601.0,1488.99,282056.67,2020-08-02,2021-03-13
PRJ-2020-200,PRJ-2020-200-SOV-03,4,4,1,2,906.0,191.67000000000002,147934.85,2020-03-06,2020-04-27
PRJ-2020-200,PRJ-2020-200-SOV-04,3,3,2,2,381.0,570.8666666666667,159027.95,2020-02-06,2020-04-27
PRJ-2020-200,PRJ-2020-200-SOV-05,3,3,2,3,204.0,775.2033333333334,114618.66,2020-02-26,2020-04-30
PRJ-2020-200,PRJ-2020-200-SOV-06,4,4,3,4,1944.0,636.5474999999999,84223.26,2020-03-12,2020-05-09
