project_id,week_start,total_cost,week_change,pct_change
PRJ-2019-114,2020-04-06,18214.26,-87872.32000000002,-0.8283075955507285
PRJ-2019-114,2020-04-13,19002.399999999998,788.1399999999994,0.04327049246030305
PRJ-2019-114,2020-04-20,19083.089999999997,80.68999999999869,0.004246305729802483
PRJ-2019-114,2020-04-27,31203.449999999997,12120.36,0.6351361336135816
PRJ-2019-114,2020-05-04,17922.28,-13281.169999999998,-0.42563146062374513
PRJ-2019-114,2020-05-11,282231.31,264309.03,14.74751147733436
PRJ-2019-114,2020-05-18,20882.479999999996,-261348.83000000002,-0.9260093431873311
PRJ-2019-114,2020-05-25,165497.0,144614.52000000002,6.925160230010997
PRJ-2019-114,2020-06-01,20118.54,-145378.46,-0.8784356211895079
PRJ-2019-114,2020-06-08,17852.219999999998,-2266.3200000000033,-0.11264833332836295
PRJ-2019-114,2020-06-15,19063.609999999997,1211.3899999999994,0.06785654669279224
PRJ-2019-114,2020-06-22,18267.719999999998,-795.8899999999994,-0.041749175523418676
PRJ-2019-114,2020-06-29,17932.829999999998,-334.8899999999994,-0.018332337040418808
PRJ-2019-114,2020-07-06,20053.96,2121.130000000001,0.11828194434453465
PRJ-2019-114,2020-07-13,20923.679999999997,869.7199999999975,0.04336899046372874
PRJ-2019-114,2020-07-20,20437.629999999997,-486.0499999999993,-0.023229661321526585
PRJ-2019-114,2020-07-27,16935.980000000003,-3501.649999999994,-0.1713334667473672
PRJ-2019-114,2020-08-03,13478.279999999999,-3457.7000000000044,-0.20416297137809586
PRJ-2019-114,2020-08-10,19919.219999999998,6440.939999999999,0.4778755152734621
PRJ-2019-114,2020-08-17,2726.4799999999996,-17192.739999999998,-0.8631231544207052
PRJ-2019-118,2019-03-11,7272.96,,
PRJ-2019-118,2019-03-18,14382.170000000002,7109.210000000002,0.977485095476945
PRJ-2019-118,2019-03-25,61023.39,46641.22,3.2429890621512607
PRJ-2019-118,2019-04-01,15001.390000000003,-46022.0,-0.7541698355335552
PRJ-2019-118,2019-04-08,10125.160000000003,-4876.23,-0.32505187852592315
PRJ-2019-118,2019-04-15,12811.43,2686.269999999997,0.265306424787361
PRJ-2019-118,2019-04-22,51281.67,38470.24,3.002806088001105
PRJ-2019-118,2019-04-29,15631.1,-35650.57,-0.6951912837471946
PRJ-2019-118,2019-05-06,20139.299999999996,4508.199999999995,0.2884122038756067
PRJ-2019-118,2019-05-13,27120.079999999994,6980.779999999999,0.3466247585566529
PRJ-2019-118,2019-05-20,204176.69999999998,177056.62,6.5286171722207325
PRJ-2019-118,2019-05-27,118162.94999999998,-86013.75,-0.4212711342675242
PRJ-2019-118,2019-06-03,130286.32999999999,12123.380000000005,0.1025988264511
PRJ-2019-118,2019-06-10,58024.20999999997,-72262.12000000002,-0.5546408437477672
PRJ-2019-118,2019-06-17,44638.63999999997,-13385.57,-0.23068939671905928
PRJ-2019-118,2019-06-24,115353.66999999995,70715.02999999998,1.584166318687129
PRJ-2019-118,2019-07-01,38690.139999999985,-76663.52999999997,-0.6645955000824855
PRJ-2019-118,2019-07-08,209996.96,171306.82,4.427660897582694
PRJ-2019-118,2019-07-15,58563.44999999997,-151433.51,-0.7211223914860483
PRJ-2019-118,2019-07-22,145771.22,87207.77000000003,1.4891159929956326
PRJ-2019-118,2019-07-29,43988.70999999997,-101782.51000000004,-0.698234603510899
PRJ-2019-118,2019-08-05,40040.179999999964,-3948.530000000006,-0.08976235038490578
PRJ-2019-118,2019-08-12,45585.159999999974,5544.9800000000105,0.13848539142431465
PRJ-2019-118,2019-08-19,69613.37999999998,24028.22,0.5271061898214247
PRJ-2019-118,2019-08-26,53261.82999999998,-16351.549999999996,-0.23489090746635202
PRJ-2019-118,2019-09-02,54784.92999999997,1523.0999999999913,0.028596463921723905
PRJ-2019-118,2019-09-09,123270.42999999996,68485.5,1.2500791732324936
PRJ-2019-118,2019-09-16,52707.29999999997,-70563.13,-0.5724254389312995
PRJ-2019-118,2019-09-23,100951.00999999998,48243.710000000014,0.9153136282829901
PRJ-2019-118,2019-09-30,103655.87,2704.860000000015,0.02679378839300385
PRJ-2019-118,2019-10-07,48407.21999999999,-55248.65000000001,-0.533000687756516
PRJ-2019-118,2019-10-14,154981.62,106574.40000000001,2.2016219894470295
PRJ-2019-118,2019-10-21,130455.06999999998,-24526.550000000017,-0.15825457238090568
PRJ-2019-118,2019-10-28,61732.10999999997,-68722.96,-0.5267940908697533
PRJ-2019-118,2019-11-04,52038.67999999997,-9693.43,-0.1570241159746525
PRJ-2019-118,2019-11-11,48846.50999999997,-3192.1699999999983,-0.0613422554146262
PRJ-2019-118,2019-11-18,58529.81999999996,9683.30999999999,0.19823954669432875
PRJ-2019-118,2019-11-25,128624.69999999997,70094.88,1.1975926117661058
PRJ-2019-118,2019-12-02,193124.10999999996,64499.40999999999,0.501454308542605
PRJ-2019-118,2019-12-09,228210.19999999995,35086.09,0.18167638416560214
PRJ-2019-118,2019-12-16,190406.36,-37803.83999999997,-0.16565359479988176
PRJ-2019-118,2019-12-23,156511.7,-33894.659999999974,-0.17801222606219655
PRJ-2019-118,2019-12-30,44195.69999999999,-112316.00000000003,-0.7176204718241513
PRJ-2019-118,2020-01-06,38265.64999999999,-5930.050000000003,-0.1341770805757122
PRJ-2019-118,2020-01-13,38312.73999999998,47.08999999999651,0.0012306076076062087
PRJ-2019-118,2020-01-20,41424.299999999974,3111.5599999999904,0.08121476041650875
PRJ-2019-118,2020-01-27,19498.18,-21926.119999999974,-0.5293057456613627
PRJ-2019-118,2020-02-03,19068.0,-430.1800000000003,-0.02206257199389893
PRJ-2019-118,2020-02-10,22105.979999999992,3037.9799999999923,0.15932347388294485
PRJ-2019-118,2020-02-17,39709.05,17603.07000000001,0.7963035341568216
PRJ-2019-118,2020-02-24,19621.82,-20087.230000000003,-0.5058602510007165
PRJ-2019-118,2020-03-02,50285.11,30663.29,1.562713856308946
PRJ-2019-118,2020-03-09,41305.170000000006,-8979.939999999995,-0.17858049828269232
PRJ-2019-118,2020-03-16,14795.039999999999,-26510.130000000005,-0.6418114245746961
PRJ-2019-118,2020-03-23,13073.450000000003,-1721.5899999999965,-0.11636264585969329
PRJ-2019-118,2020-03-30,19157.870000000003,6084.42,0.46540278197415363
PRJ-2019-118,2020-04-06,19323.899999999998,166.0299999999952,0.008666412289048584
PRJ-2019-118,2020-04-13,18274.719999999998,-1049.1800000000003,-0.05429442296844842
PRJ-2019-118,2020-04-20,11039.42,-7235.299999999997,-0.3959185147569976
PRJ-2019-118,2020-04-27,13672.960000000003,2633.5400000000027,0.23855782278416826
PRJ-2019-118,2020-05-04,14205.930000000002,532.9699999999993,0.03897985513012539
PRJ-2019-118,2020-05-11,15123.960000000003,918.0300000000007,0.0646230130656705
PRJ-2019-156,2019-01-14,9662.84,,
PRJ-2019-156,2019-01-21,11404.0,1741.1599999999999,0.18019133091306488
PRJ-2019-156,2019-01-28,14294.97,2890.9699999999993,0.25350491055769897
PRJ-2019-156,2019-02-04,15510.540000000003,1215.5700000000033,0.08503480594922573
PRJ-2019-156,2019-02-11,453270.56,437760.02,28.22339003026329
PRJ-2019-156,2019-02-18,12573.140000000001,-440697.42,-0.9722612913576385
PRJ-2019-156,2019-02-25,316184.12,303610.98,24.147586044536204
PRJ-2019-156,2019-03-04,12802.86,-303381.26,-0.959508213125947
PRJ-2019-156,2019-03-11,315121.38,302318.52,23.613358265262605
PRJ-2019-156,2019-03-18,92623.99999999999,-222497.38,-0.7060688170380569
PRJ-2019-156,2019-03-25,27360.52999999999,-65263.469999999994,-0.7046064734841943
PRJ-2019-156,2019-04-01,665305.17,637944.64,23.31623839158087
PRJ-2019-156,2019-04-08,23816.239999999998,-641488.93,-0.9642025328016014
PRJ-2019-156,2019-04-15,1356662.3399999999,1332846.0999999999,55.963749945415394
PRJ-2019-156,2019-04-22,34099.679999999986,-1322562.66,-0.9748650205768962
PRJ-2019-156,2019-04-29,170631.62,136531.94,4.003906781529916
PRJ-2019-156,2019-05-06,444747.23000000004,274115.61000000004,1.6064760447096502
PRJ-2019-156,2019-05-13,457820.48,13073.249999999942,0.02939478678709239
PRJ-2019-156,2019-05-20,369624.76999999996,-88195.71000000002,-0.1926425615560056
PRJ-2019-156,2019-05-27,3195810.56,2826185.79,7.646094145692672
PRJ-2019-156,2019-06-03,1138616.79,-2057193.77,-0.6437158058580293
PRJ-2019-156,2019-06-10,38790.07999999999,-1099826.71,-0.9659322782338384
PRJ-2019-156,2019-06-17,33759.19999999999,-5030.879999999997,-0.12969501480790963
PRJ-2019-156,2019-06-24,624122.52,590363.3200000001,17.48747956112705
PRJ-2019-156,2019-07-01,1415946.75,791824.23,1.2686999821765763
PRJ-2019-156,2019-07-08,930672.32,-485274.43000000005,-0.34272081912684926
PRJ-2019-156,2019-07-15,270334.23,-660338.09,-0.7095280216349402
PRJ-2019-156,2019-07-22,502340.39,232006.16000000003,0.8582196934513252
PRJ-2019-156,2019-07-29,26693.36999999999,-475647.02,-0.9468619873468666
PRJ-2019-156,2019-08-05,126532.16,99838.79000000001,3.7402092729393117
PRJ-2019-156,2019-08-12,105524.41,-21007.75,-0.16602696105085063
PRJ-2019-156,2019-08-19,136012.37,30487.959999999992,0.2889185544842183
PRJ-2019-156,2019-08-26,728271.8500000001,592259.4800000001,4.354453054527321
PRJ-2019-156,2019-09-02,301640.95,-426630.9000000001,-0.5858127016717728
PRJ-2019-156,2019-09-09,35107.62999999999,-266533.32,-0.8836111940371492
PRJ-2019-156,2019-09-16,33339.499999999985,-1768.1300000000047,-0.050363126192226736
PRJ-2019-156,2019-09-23,107815.44999999998,74475.95,2.2338652349315384
PRJ-2019-156,2019-09-30,415265.13,307449.68000000005,2.851629149625588
PRJ-2019-156,2019-10-07,329695.5,-85569.63,-0.2060602343375183
PRJ-2019-156,2019-10-14,189130.56,-140564.94,-0.42634776634803934
PRJ-2019-156,2019-10-21,28930.41,-160200.15,-0.8470347150666714
PRJ-2019-156,2019-10-28,25705.32999999999,-3225.080000000009,-0.11147716192062294
PRJ-2019-156,2019-11-04,204243.08000000002,178537.75000000003,6.945553704231772
PRJ-2019-156,2019-11-11,16154.110000000002,-188088.97,-0.9209074304989916
PRJ-2019-156,2019-11-18,14437.02,-1717.090000000002,-0.1062943114786269
PRJ-2019-156,2019-11-25,13988.84,-448.1800000000003,-0.03104380266841774
PRJ-2019-156,2019-12-02,20010.02,6021.18,0.43042739783999245
PRJ-2019-156,2019-12-09,18066.17,-1943.8500000000022,-0.09714383094069881
PRJ-2019-156,2019-12-16,335500.98,317434.81,17.570675466908593
PRJ-2019-156,2019-12-23,17968.909999999996,-317532.07,-0.9464415573391173
PRJ-2019-156,2019-12-30,17748.640000000003,-220.26999999999316,-0.012258395194811105
PRJ-2019-156,2020-01-06,20233.109999999997,2484.469999999994,0.13998086613960245
PRJ-2019-156,2020-01-13,17426.27,-2806.8399999999965,-0.1387250897168056
PRJ-2019-156,2020-01-20,21180.329999999994,3754.059999999994,0.2154253319844117
PRJ-2019-156,2020-01-27,18164.32,-3016.0099999999948,-0.14239674263809843
PRJ-2019-156,2020-02-03,17550.88,-613.4399999999987,-0.033771701885894914
PRJ-2019-156,2020-02-10,21611.0,4060.119999999999,0.23133426927880532
PRJ-2019-156,2020-02-17,1839.9199999999998,-19771.08,-0.9148618758965342
PRJ-2020-199,2020-01-06,5435.439999999999,,
PRJ-2020-199,2020-01-13,12053.6,6618.160000000002,1.2175941598104298
PRJ-2020-199,2020-01-20,12265.6,212.0,0.017588106457821728
PRJ-2020-199,2020-01-27,9261.160000000002,-3004.4399999999987,-0.2449484737803286
PRJ-2020-199,2020-02-03,12304.880000000003,3043.720000000001,0.32865429384655925
PRJ-2020-199,2020-02-10,10516.160000000002,-1788.7200000000012,-0.1453667162946734
PRJ-2020-199,2020-02-17,14215.740000000003,3699.5800000000017,0.35179951617320404
PRJ-2020-199,2020-02-24,136302.11,122086.36999999998,8.588112191134613
PRJ-2020-199,2020-03-02,11936.880000000001,-124365.22999999998,-0.9124233660065864
PRJ-2020-199,2020-03-09,56443.5,44506.619999999995,3.728496893660654
PRJ-2020-199,2020-03-16,69069.01000000001,12625.51000000001,0.22368403802032136
PRJ-2020-199,2020-03-23,892936.47,823867.46,11.928178209011536
PRJ-2020-199,2020-03-30,31669.469999999987,-861267.0,-0.9645333446846448
PRJ-2020-199,2020-04-06,418030.09,386360.62000000005,12.199781682484748
PRJ-2020-199,2020-04-13,489023.05,70992.95999999996,0.16982739209036354
PRJ-2020-199,2020-04-20,723820.9299999999,234797.87999999995,0.4801366315964042
PRJ-2020-199,2020-04-27,179520.27999999997,-544300.6499999999,-0.7519824689236327
PRJ-2020-199,2020-05-04,193184.15,13663.870000000024,0.07611323912819223
PRJ-2020-199,2020-05-11,31305.899999999987,-161878.25,-0.8379478854761118
PRJ-2020-199,2020-05-18,27258.48999999999,-4047.409999999996,-0.12928585346532118
PRJ-2020-199,2020-05-25,247242.75,219984.26,8.07030250024855
PRJ-2020-199,2020-06-01,27102.839999999993,-220139.91,-0.8903796370166567
PRJ-2020-199,2020-06-08,39720.95,12618.110000000004,0.46556412538317044
PRJ-2020-199,2020-06-15,552898.24,513177.29,12.919562346822017
PRJ-2020-199,2020-06-22,153293.44,-399604.8,-0.7227456538837961
PRJ-2020-199,2020-06-29,695004.62,541711.1799999999,3.5338184073630283
PRJ-2020-199,2020-07-06,157420.30999999997,-537584.31,-0.7734974625060766
PRJ-2020-199,2020-07-13,29659.41999999999,-127760.88999999998,-0.8115908931954207
PRJ-2020-199,2020-07-20,297408.54,267749.12,9.027456369679518
PRJ-2020-199,2020-07-27,75578.59999999999,-221829.94,-0.7458761607854301
PRJ-2020-199,2020-08-03,24854.55999999999,-50724.04,-0.6711428896539497
PRJ-2020-199,2020-08-10,29267.76999999999,4413.209999999999,0.1775613810906329
PRJ-2020-199,2020-08-17,71549.95999999999,42282.19,1.444667291016706
PRJ-2020-199,2020-08-24,99335.95999999999,27786.0,0.38834403261720907
PRJ-2020-199,2020-08-31,34034.78999999999,-65301.17,-0.6573769458713642
PRJ-2020-199,2020-09-07,26135.55999999999,-7899.230000000003,-0.2320928085644132
PRJ-2020-199,2020-09-14,56262.08999999998,30126.52999999999,1.1527026778840783
PRJ-2020-199,2020-09-21,32648.289999999983,-23613.8,-0.4197106790736001
PRJ-2020-199,2020-09-28,153788.36,121140.07,3.7104568110611633
PRJ-2020-199,2020-10-05,942985.96,789197.6,5.131712178997162
PRJ-2020-199,2020-10-12,33503.069999999985,-909482.89,-0.9644712949914971
PRJ-2020-199,2020-10-19,180473.61,146970.54,4.3867782862883935
PRJ-2020-199,2020-10-26,72198.57999999999,-108275.03,-0.5999493776403099
PRJ-2020-199,2020-11-02,27961.03999999999,-44237.53999999999,-0.612720360982169
PRJ-2020-199,2020-11-09,842706.6799999999,814745.6399999999,29.13860285597389
PRJ-2020-199,2020-11-16,52077.119999999995,-790629.5599999999,-0.9382025546540108
PRJ-2020-199,2020-11-23,26548.14,-25528.979999999996,-0.49021489667631385
PRJ-2020-199,2020-11-30,64192.13999999999,37643.99999999999,1.417952444126029
PRJ-2020-199,2020-12-07,143926.12,79733.98000000001,1.242114377243071
PRJ-2020-199,2020-12-14,38990.16999999999,-104935.95000000001,-0.7290959417234343
PRJ-2020-199,2020-12-21,26000.619999999995,-12989.549999999996,-0.33314935533751194
PRJ-2020-199,2020-12-28,32393.399999999987,6392.779999999992,0.24587029078537329
PRJ-2020-199,2021-01-04,91726.78,59333.38000000001,1.8316502744386214
PRJ-2020-199,2021-01-11,22868.32999999999,-68858.45000000001,-0.750690801530371
PRJ-2020-199,2021-01-18,16037.440000000002,-6830.8899999999885,-0.2987052399541196
PRJ-2020-199,2021-01-25,73942.92,57905.479999999996,3.6106435939900625
PRJ-2020-199,2021-02-01,165482.31,91539.39,1.2379736964674914
PRJ-2020-199,2021-02-08,63632.22,-101850.09,-0.6154741857301846
PRJ-2020-199,2021-02-15,16050.180000000002,-47582.04,-0.7477664617076066
PRJ-2020-199,2021-02-22,15801.019999999999,-249.1600000000035,-0.015523813440098707
PRJ-2020-199,2021-03-01,18817.260000000002,3016.2400000000034,0.19088894261256575
PRJ-2020-199,2021-03-08,18033.280000000006,-783.9799999999959,-0.04166281382092801
PRJ-2020-199,2021-03-15,15043.37,-2989.9100000000053,-0.16579956613550081
PRJ-2020-199,2021-03-22,19262.43,4219.0599999999995,0.28045976400234784
PRJ-2020-199,2021-03-29,16633.95,-2628.4799999999996,-0.13645630379967635
PRJ-2020-199,2021-04-05,18577.589999999997,1943.6399999999958,0.11684777217678277
PRJ-2020-199,2021-04-12,19847.069999999996,1269.4799999999996,0.06833394428448468
PRJ-2020-199,2021-04-19,17972.74,-1874.3299999999945,-0.09443862494564663
PRJ-2020-199,2021-04-26,17949.910000000003,-22.82999999999811,-0.001270257067091501
PRJ-2020-199,2021-05-03,16664.019999999997,-1285.8900000000067,-0.07163768509145764
PRJ-2020-199,2021-05-10,23064.5,6400.480000000003,0.3840897934592016
PRJ-2020-220,2020-01-13,5243.299999999999,,
PRJ-2020-220,2020-01-20,10213.920000000002,4970.620000000003,0.9479945835637867
PRJ-2020-220,2020-01-27,13983.46,3769.5399999999972,0.3690590879897235
PRJ-2020-220,2020-02-03,129961.78,115978.32,8.293964440846544
PRJ-2020-220,2020-02-10,12887.53,-117074.25,-0.9008359996300451
PRJ-2020-220,2020-02-17,76107.18,63219.649999999994,4.905490035716696
PRJ-2020-220,2020-02-24,14291.38,-61815.799999999996,-0.8122203450449748
PRJ-2020-220,2020-03-02,13947.84,-343.53999999999905,-0.02403826642353636
PRJ-2020-220,2020-03-09,10831.289999999999,-3116.550000000001,-0.22344319980728206
PRJ-2020-220,2020-03-16,111013.36,100182.07,9.249320256405287
PRJ-2020-220,2020-03-23,13639.520000000004,-97373.84,-0.8771362293691498
PRJ-2020-220,2020-03-30,11347.68,-2291.840000000004,-0.16802937346768823
PRJ-2020-220,2020-04-06,141744.97,130397.29000000001,11.491096858564923
PRJ-2020-220,2020-04-13,9649.98,-132094.99,-0.9319201238675346
PRJ-2020-220,2020-04-20,548419.02,538769.04,55.83110431316957
PRJ-2020-220,2020-04-27,154987.89999999997,-393431.12000000005,-0.7173914573568219
PRJ-2020-220,2020-05-04,36593.00999999997,-118394.88999999998,-0.7638976332991156
PRJ-2020-220,2020-05-11,165550.22999999998,128957.22,3.5240943557253175
PRJ-2020-220,2020-05-18,108594.12999999998,-56956.100000000006,-0.34404120127166243
PRJ-2020-220,2020-05-25,39743.879999999976,-68850.25,-0.6340144720529555
PRJ-2020-220,2020-06-01,189260.22999999998,149516.35,3.7619968156103556
PRJ-2020-220,2020-06-08,178232.01999999996,-11028.210000000021,-0.05827008664208018
PRJ-2020-220,2020-06-15,492818.89999999997,314586.88,1.7650413208580595
PRJ-2020-220,2020-06-22,688277.13,195458.23000000004,0.39661269078763023
PRJ-2020-220,2020-06-29,49019.70999999998,-639257.42,-0.9287791096589249
PRJ-2020-220,2020-07-06,119719.10999999999,70699.40000000001,1.442264754320253
PRJ-2020-220,2020-07-13,44789.96999999998,-74929.14000000001,-0.6258745157727954
PRJ-2020-220,2020-07-20,52555.86999999997,7765.899999999994,0.17338480021308336
PRJ-2020-220,2020-07-27,49804.64999999997,-2751.220000000001,-0.052348481720500536
PRJ-2020-220,2020-08-03,53739.509999999995,3934.8600000000224,0.07900587595736593
PRJ-2020-220,2020-08-10,217162.37999999995,163422.86999999994,3.041018982123208
PRJ-2020-220,2020-08-17,50786.60999999997,-166375.76999999996,-0.7661353223334539
PRJ-2020-220,2020-08-24,42860.14999999999,-7926.459999999985,-0.15607381551948415
PRJ-2020-220,2020-08-31,209411.36,166551.21,3.8859222377896496
PRJ-2020-220,2020-09-07,194435.56999999995,-14975.790000000037,-0.07151374213891758
PRJ-2020-220,2020-09-14,285846.85,91411.28000000003,0.4701366113206552
PRJ-2020-220,2020-09-21,337443.27999999997,51596.42999999999,0.18050375576991665
PRJ-2020-220,2020-09-28,199806.21,-137637.06999999998,-0.4078820891025004
PRJ-2020-220,2020-10-05,50181.22999999997,-149624.98000000004,-0.7488504986907066
PRJ-2020-220,2020-10-12,134004.60999999996,83823.37999999999,1.670413020964214
PRJ-2020-220,2020-10-19,43847.729999999974,-90156.87999999998,-0.6727893913500439
PRJ-2020-220,2020-10-26,148990.84999999998,105143.12,2.3979147837299686
PRJ-2020-220,2020-11-02,69747.80999999997,-79243.04000000001,-0.5318651447387542
PRJ-2020-220,2020-11-09,43967.74999999998,-25780.05999999999,-0.3696182001986873
PRJ-2020-220,2020-11-16,44183.11999999997,215.36999999999534,0.004898363004702207
PRJ-2020-220,2020-11-23,52581.009999999966,8397.889999999992,0.19007009916909437
PRJ-2020-220,2020-11-30,402583.6,350002.59,6.656444788717453
PRJ-2020-220,2020-12-07,47782.40999999998,-354801.19,-0.881310589899837
PRJ-2020-220,2020-12-14,865567.77,817785.36,17.114778429970364
PRJ-2020-220,2020-12-21,605796.21,-259771.56000000006,-0.300116950981204
PRJ-2020-220,2020-12-28,38951.83999999999,-566844.37,-0.9357014135166016
PRJ-2020-220,2021-01-04,47963.589999999975,9011.749999999985,0.2313562080764346
PRJ-2020-220,2021-01-11,39386.349999999984,-8577.23999999999,-0.17882814860188728
PRJ-2020-220,2021-01-18,36791.769999999975,-2594.580000000009,-0.06587510647724427
PRJ-2020-220,2021-01-25,41566.26999999998,4774.500000000007,0.1297708699527098
PRJ-2020-220,2021-02-01,215432.21999999997,173865.94999999998,4.182861488413564
PRJ-2020-220,2021-02-08,806946.0,591513.78,2.745707118461668
PRJ-2020-220,2021-02-15,38843.59999999999,-768102.4,-0.951863445633289
PRJ-2020-220,2021-02-22,68134.02999999998,29290.429999999993,0.7540606431947605
PRJ-2020-220,2021-03-01,201358.28999999998,133224.26,1.9553262884934304
PRJ-2020-220,2021-03-08,355654.42000000004,154296.13000000006,0.7662765213192865
PRJ-2020-220,2021-03-15,63925.279999999984,-291729.1400000001,-0.8202601277948409
PRJ-2020-220,2021-03-22,147304.99999999997,83379.71999999999,1.3043309313623657
PRJ-2020-220,2021-03-29,44823.00999999997,-102481.98999999999,-0.6957129085910188
PRJ-2020-220,2021-04-05,288569.99,243746.98,5.437987765658757
PRJ-2020-220,2021-04-12,46027.559999999976,-242542.43000000002,-0.8404977593130873
PRJ-2020-220,2021-04-19,45277.55999999999,-749.9999999999854,-0.016294585244144722
PRJ-2020-220,2021-04-26,119327.75999999997,74050.19999999998,1.6354724061985673
PRJ-2020-220,2021-05-03,67378.33999999998,-51949.419999999984,-0.4353506677742044
PRJ-2020-220,2021-05-10,55264.75999999997,-12113.580000000009,-0.1797844826690597
PRJ-2020-220,2021-05-17,171503.6,116238.84000000003,2.1033085097990125
PRJ-2020-220,2021-05-24,20029.93,-151473.67,-0.8832098568193321
PRJ-2020-220,2021-05-31,16036.810000000001,-3993.119999999999,-0.19935766125992446
PRJ-2020-220,2021-06-07,19878.789999999997,3841.979999999996,0.23957258332548653
PRJ-2020-220,2021-06-14,18438.320000000003,-1440.469999999994,-0.0724626599506305
PRJ-2020-220,2021-06-21,15883.350000000004,-2554.9699999999993,-0.13856848129330648
PRJ-2020-220,2021-06-28,20143.039999999997,4259.689999999993,0.26818586759090446
PRJ-2020-220,2021-07-05,14206.180000000002,-5936.859999999995,-0.2947350548874448
PRJ-2020-220,2021-07-12,22862.859999999993,8656.679999999991,0.6093601517086219
PRJ-2020-220,2021-07-19,17584.31,-5278.549999999992,-0.23087881393666382
PRJ-2020-220,2021-07-26,82848.5,65264.19,3.7115013327221824
PRJ-2020-220,2021-08-02,15992.240000000002,-66856.26,-0.8069700718781873
PRJ-2020-220,2021-08-09,19699.28,3707.0399999999972,0.23180242417572502
PRJ-2020-220,2021-08-16,15149.520000000002,-4549.759999999997,-0.23096072546813878
PRJ-2020-220,2021-08-23,15761.100000000002,611.5799999999999,0.040369595868383935
PRJ-2020-220,2021-08-30,19214.32,3453.2199999999975,0.21909765181364227
PRJ-2020-220,2021-09-06,17731.55,-1482.7700000000004,-0.07717004817240478
PRJ-2020-220,2021-09-13,21298.06,3566.510000000002,0.20113921230800477
PRJ-2020-220,2021-09-20,20413.61,-884.4500000000007,-0.041527256473124816
PRJ-2020-220,2021-09-27,18876.92,-1536.6900000000023,-0.07527771912954163
PRJ-2020-220,2021-10-04,17820.04,-1056.8799999999974,-0.055987947186299326
PRJ-2020-220,2021-10-11,17983.82,163.77999999999884,0.00919077622721379
PRJ-2020-220,2021-10-18,19278.81,1294.9900000000016,0.0720086166342858
PRJ-2020-223,2020-01-27,10125.84,,
PRJ-2020-223,2020-02-03,83276.11,73150.27,7.224118690400006
PRJ-2020-223,2020-02-10,31499.450000000004,-51776.659999999996,-0.6217468611346039
PRJ-2020-223,2020-02-17,78692.06,47192.60999999999,1.4982042543599963
PRJ-2020-223,2020-02-24,10523.839999999998,-68168.22,-0.86626554191109
PRJ-2020-223,2020-03-02,12588.500000000002,2064.6600000000035,0.19618884361601885
PRJ-2020-223,2020-03-09,16457.600000000002,3869.1000000000004,0.3073519482066966
PRJ-2020-223,2020-03-16,13257.000000000002,-3200.6000000000004,-0.19447550068053665
PRJ-2020-223,2020-03-23,80743.53,67486.53,5.090633627517537
PRJ-2020-223,2020-03-30,62137.23999999999,-18606.290000000008,-0.23043691550270354
PRJ-2020-223,2020-04-06,269884.84,207747.60000000003,3.343367037222768
PRJ-2020-223,2020-04-13,154035.71999999997,-115849.12000000005,-0.42925389955212023
PRJ-2020-223,2020-04-20,105732.47999999998,-48303.23999999999,-0.3135846672447144
PRJ-2020-223,2020-04-27,129791.62,24059.140000000014,0.22754729672471521
PRJ-2020-223,2020-05-04,95804.29,-33987.33,-0.2618607426272975
PRJ-2020-223,2020-05-11,98091.84999999998,2287.559999999983,0.02387742761832464
PRJ-2020-223,2020-05-18,173513.25,75421.40000000002,0.7688854884478175
PRJ-2020-223,2020-05-25,34548.04999999999,-138965.2,-0.8008909982378868
PRJ-2020-223,2020-06-01,431287.7,396739.65,11.483706026823516
PRJ-2020-223,2020-06-08,29272.80999999999,-402014.89,-0.9321269537712298
PRJ-2020-223,2020-06-15,79990.81999999998,50718.00999999999,1.7325979296145468
PRJ-2020-223,2020-06-22,123642.85,43652.03000000003,0.5457129955662418
PRJ-2020-223,2020-06-29,181865.05,58222.19999999998,0.4708901485205168
PRJ-2020-223,2020-07-06,281891.15,100026.10000000003,0.5500017732928897
PRJ-2020-223,2020-07-13,261914.43999999994,-19976.71000000008,-0.07086675122649319
PRJ-2020-223,2020-07-20,26992.169999999995,-234922.26999999996,-0.896942795517498
PRJ-2020-223,2020-07-27,249794.70999999996,222802.53999999998,8.254339684434413
PRJ-2020-223,2020-08-03,145928.44999999998,-103866.25999999998,-0.41580648365211575
PRJ-2020-223,2020-08-10,29681.41999999999,-116247.03,-0.7966029242412977
PRJ-2020-223,2020-08-17,32271.189999999988,2589.769999999997,0.08725222715085726
PRJ-2020-223,2020-08-24,63703.279999999984,31432.089999999997,0.9739984797585713
PRJ-2020-223,2020-08-31,123060.26999999999,59356.990000000005,0.93177290086162
PRJ-2020-223,2020-09-07,34707.51,-88352.75999999998,-0.7179633199244564
PRJ-2020-223,2020-09-14,101212.70999999998,66505.19999999998,1.9161616606895735
PRJ-2020-223,2020-09-21,28557.429999999993,-72655.27999999998,-0.7178473928817833
PRJ-2020-223,2020-09-28,114272.48999999999,85715.06,3.0014976837901735
PRJ-2020-223,2020-10-05,30199.869999999988,-84072.62,-0.7357205570649594
PRJ-2020-223,2020-10-12,35786.27,5586.400000000009,0.1849809287258525
PRJ-2020-223,2020-10-19,181989.0,146202.73,4.085441986549591
PRJ-2020-223,2020-10-26,31427.329999999994,-150561.67,-0.8273119254460435
